hosID,avPayments,dischargeNum,avCharges
10001,27425.6087,23,73419.78261
10006,33721.47059,17,160186.0588
10023,33667.91667,24,118739.3333
10024,30654.24,25,88032.28
10029,30401.75,32,51589.15625
10033,47347.27778,36,185073.8889
10039,34531.44286,70,135358.5143
10040,32318.36111,36,307212.2778
10046,27409.5,20,188313.35
10056,39445.38095,21,126829.8571
10078,28753.84375,32,111366.25
10085,28682.66667,12,37014.08333
10090,30708.3,20,108403.7
10092,34273.65217,46,131238.8043
10100,26371.94118,17,76883.29412
10103,36690.1,20,239706.1
10113,30976.73469,49,100201.0816
10114,32191.5,16,93594.4375
10139,34863.26667,15,369801.4667
20001,57238.68182,22,188547.3182
30002,42389.72973,37,142075.5946
30006,38476.73913,23,112543.087
30007,45065.83333,12,169275.4167
30010,33788.42308,26,108895.5
30011,34103.75,24,136380.125
30013,34868.71875,32,93307.34375
30014,35337.13043,23,139009.1739
30023,71437.35294,34,239852.7941
30024,40608.58333,24,116516.4167
30033,33195.66667,12,193276.3333
30036,41968.78723,47,194531.9362
30038,33500.36364,11,159296
30055,43563.75,12,163348.5
30061,35245.12,25,189513.32
30064,56094.71429,14,154360.6429
30065,44539.78788,33,156965.1515
30087,31995.52941,17,126977.5882
30088,30776.07407,54,123244.4259
30089,38759.65909,44,117927.0227
30092,35402.84211,19,137765.1579
30093,30040,21,123963.5238
30103,36236.92857,28,94970
30110,33972.75,12,98192.83333
30115,34504.78261,23,129238.6522
30119,36834.77273,22,177251.3636
30121,39861.35294,17,190488.1765
30122,33837.38235,34,128780.2353
40007,33067,28,111884.9643
40010,29594.41667,12,53565.33333
40014,29626.83333,24,76978.625
40016,38059.4,25,72640.4
40020,29584.27778,18,43445.83333
40026,29595.32258,31,97342.41935
40027,26815.82353,17,53878.41176
40029,27350.84615,13,57884.38462
40036,28875.33333,18,75577.88889
40055,30411.35294,17,74308
40062,30373.09524,21,98848.28571
40078,37394.35294,17,257368.8824
40114,41858.5,48,148013.0208
40118,33704.41667,12,140827
50002,62164.66667,24,341252.125
50006,41064,15,168011.6667
50007,39799.25,24,156393.9583
50013,61947,20,445163.55
50017,56232.14815,27,301494.037
50022,52601.65217,46,320749.8478
50024,44329.71429,35,128014.2857
50025,73745,21,198882.0952
50026,38086.32258,31,197019.4839
50030,42708.4,25,195028.68
50036,40560.73333,30,195867.2
50038,71172.53333,15,178315.8
50039,41114.82857,35,216028
50043,58968.97059,34,305205.8529
50047,64985.16667,30,289008.3333
50056,45388.78947,19,146402.2105
50057,50901.61111,18,195847.7222
50058,54525.40741,27,212426.1852
50060,54064.03226,62,154706.0161
50063,56501.92593,27,195640.2593
50069,38021.7,30,179362.1333
50077,49880.32308,65,214312.7692
50082,41442.25714,35,188438.0286
50084,51383.7561,41,274218.561
50093,47659.48936,47,198548.5745
50099,31103.15789,19,136325.1053
