hosID,avPayments,dischargeNum,avCharges
10001,10194,17,46396.17647
10006,9596.076923,13,50850.53846
10011,9998.235294,17,38131.35294
10023,11618,17,42330.52941
10029,10167,19,25165.05263
10033,12990.48333,60,70513.25
10039,10733.91304,46,39543.78261
10056,9535.384615,26,29690.03846
10090,9315.692308,13,43251.69231
10092,10743,12,37283.91667
10100,8773.631579,19,35897.94737
10103,10721.27273,33,59794.24242
10104,11298.45161,31,91113.09677
10113,9561.477273,44,39448.04545
10139,8759,12,96394.66667
20001,18597.30159,63,87011.14286
30002,14209.44286,70,71337.47143
30006,12255.34483,29,67324.27586
30014,11708.25,28,74396.82143
30024,17029.31667,60,121977.7667
30030,13579.08333,48,51786.75
30036,13034.66667,12,77416.91667
30038,14065.71053,38,81519.73684
30061,10430.54167,48,64918.5
30064,16975.65,20,71188.5
30065,12476.95,20,67470.35
30087,11680.82051,39,86658.48718
30089,12203.36364,33,56626.42424
30092,11551,27,62805.37037
30100,9812.59375,32,51634.09375
30103,17882.25,32,61812.625
30105,10660.71429,56,89535.25
30119,11293.66667,21,72428.33333
30121,12104.47059,17,85260.29412
40004,10419.75,28,33354.42857
40007,10671.33333,39,63615.38462
40022,10979.57143,14,76053.64286
40026,10234.45455,11,39933.36364
40036,9822.461538,26,49551.26923
40114,11579.45455,44,62087.79545
40119,12740.21053,19,30762.52632
40134,9531.546584,161,28398.56522
50009,14980.08333,12,111399.8333
50013,19402.06667,15,97158.66667
50017,15042.96907,97,81156.45361
50022,14716.47059,17,72811.05882
50025,18369.88732,71,67170.3662
50026,13290.76471,17,98162.70588
50039,12335.5,34,103482.6176
50043,18524.10811,37,90693.94595
50047,18707.25,24,128946.5
50056,14980.23077,13,72309.30769
50057,13883,32,70679.1875
50058,17499.14286,28,71610.92857
50060,17261.6875,48,73646.64583
50082,13974.1875,16,63393.75
50093,13703.3,20,72271.35
50103,19886.23333,30,156311.4667
50108,16972.5,42,99989.78571
50125,21565.66667,12,172889.3333
50129,14868.66038,53,67901.45283
50145,14069.16667,12,69313.41667
50168,12831,17,108609
50174,16901.1875,16,120868.25
50197,14226.51667,120,130325.0083
50222,14305.26667,15,92824.53333
50224,11684.61538,13,61829.30769
50226,14864.78571,28,91788.14286
50235,13327,17,122777.4118
50238,14115.06667,15,55563.66667
50239,17175.93103,29,78291.41379
50262,30846.28,25,125197.32
50290,11453,23,58602.56522
50291,18669.08333,12,51333.83333
50305,21487.18182,11,87924.09091
50308,14736.38462,13,119429
50324,12362.34286,35,111221.8
50334,19459.69565,23,89715.04348
50351,12326.8,15,94645.6
50353,13051.88235,17,89070.41176
50360,14772.85714,21,137914.5238
50380,15432.1875,16,185445.0625
50394,12306.3,20,109424.35
50396,14093.76271,59,75673.74576
50424,16918.25191,131,105112.9847
50438,13792.68571,35,56894.48571
50441,25848.76744,43,176774.8837
50454,23416.56522,23,114385.3913
50455,13738,15,53287.66667
50464,18502.07143,14,182039.7143
50471,16911.3876,129,89555.42636
50481,11961.63636,11,131325.4545
50549,19157.10169,59,102011.678
50567,11983.82609,23,84356.91304
50573,12239.3125,32,93900.25
50599,20542.03448,29,194449.1724
50603,12055.625,16,80909.0625
50625,17307.01681,119,142213.2689
50724,11847,24,61993.41667
50739,15506.29412,17,118985.6471
50761,12779.05634,71,118452.3521
60001,12235.61111,18,89050.5
60015,11258.16667,12,95595.91667
60022,11617.16667,18,60453.44444
60023,12275,11,51756.18182
60024,17559.25316,79,89592.29114
60027,12692.58824,17,84370.35294
60031,10438.66667,18,79718.83333
60034,11124.81818,11,83329.81818
60064,11653.25,12,75277
60100,11635.55263,38,100774.7895
60119,11686.82759,29,54693.65517
70001,14439.84211,19,65796.57895
70002,14724.08929,56,35347.96429
70022,18359.77941,136,69834.70588
70025,15852.84,25,62077.28
70028,14872.7931,29,63104.68966
70036,20091.36364,11,58434.27273
80001,13960.40625,64,44443.23438
90001,15860.38462,13,71804
90011,14942.24803,254,56789.05118
100001,15138,61,63310.68852
100002,11807.2,30,64263.1
100006,13426.45455,88,84730.82955
100007,14169.26141,241,85395.35685
100008,16401.63158,19,94601.26316
100009,14097.2,95,87409.97895
100012,11077.41379,29,48927.82759
100017,11463.11538,26,64693.80769
100018,10385.11111,45,43310.04444
100019,9625,29,54315.93103
100022,22719.22222,18,89327.11111
100025,11712.43519,108,68017.57407
100026,10132,57,37456.21053
100029,14206.91667,12,103010.8333
100032,15354.57895,19,60930.21053
100034,13654.03846,26,80161.84615
100035,10950.66667,54,45321.96296
100038,13123.43396,53,67444.5283
100039,14684.88235,17,82895.17647
100040,11875.81955,133,111226.7744
100046,10854.71429,28,80613.42857
100047,9847.828125,128,86974.48438
100052,10267,12,55371.25
100057,9874.142857,14,48435.78571
100061,12858.66667,12,51669.25
100062,10094.38667,75,54552.22667
100068,11428.34091,44,71703.36364
100073,10942,25,96058.4
100075,11732.25926,27,75871.7037
100080,11945.67949,234,92706.76496
100084,9959.404762,42,55609.88095
100087,10542.10169,59,61795.15254
100088,11146.84783,46,68926.97826
100093,10485.71579,95,67574.97895
100110,13627.45833,24,102332.0833
100113,16994.49206,63,47023.33333
100127,10203.64706,17,54144.05882
100128,15643.45283,53,119834.1887
100131,12270.63636,33,93600.18182
100154,15579.1875,16,89025.25
100157,10788.79365,63,85755.06349
100161,10321,28,84082.07143
100168,10281,56,75928
100173,16989.86667,60,85806.95
100176,10547.2,35,71647.97143
100179,10613.55769,52,83634.92308
100187,14747,16,62992.25
100189,10917.90909,11,88511.90909
100204,10168,15,94967.6
100212,9409.210526,19,88031.26316
100213,9793.136364,22,58727.72727
100220,10213,18,41460.44444
100228,10516.61111,18,81743.5
100231,9405.347826,23,74353.69565
100236,10693.76471,17,88330.70588
100238,10661.47619,21,125630
100243,12712.51852,27,105834.7778
100248,12044.53846,52,123050.8846
100256,9589.193548,93,80924.46237
100258,10525.63636,33,68611.27273
100289,10587.5,48,46942.4375
100290,9522,15,48023.53333
110007,15234.46154,13,41313.23077
110010,14211.13978,93,44290.06452
110028,11235.46341,41,36517.60976
110029,11321.81481,27,54741.07407
110034,24690.5,40,72508.375
110035,10680.52941,34,50321.52941
110036,13460.89474,19,62746.42105
110078,12858.33898,59,41966.77966
110082,11249.69565,23,55696
110083,10320.64865,111,65874.23423
110107,13019.81667,120,48136.43333
110143,11446.07692,13,45720.61538
110164,11203.7234,47,52900.42553
110168,10014.65385,26,61067.42308
120001,15805.64286,14,32224.78571
130006,11568.27273,11,31362
130007,11013.77778,18,33875.83333
140007,17916.84211,19,73701.63158
140010,13800.15714,70,67816.24286
140030,16725.71739,46,81968.54348
140046,10048.5,16,29537.125
140051,12038.23529,17,57746.70588
140053,11644.42963,135,58949.48889
140062,12376.23077,13,43291.23077
140067,11876.27273,22,68553.54545
140088,19344.95,20,110972.2
140091,11762.07143,14,51940.14286
140116,10415,15,52881.6
140117,11838.42105,19,82991.42105
140119,18035.75758,33,91107.54545
140122,11146.92857,14,73582.85714
140148,12551.83333,66,56098.10606
140150,20480.92308,13,76181.23077
140164,10775,14,33440.78571
140172,12885.21875,32,56685.625
140182,16867.95652,23,102395.6522
140185,10173.09091,11,37494
140186,12030.64706,17,53807.29412
140191,12204.625,24,56209.04167
140200,10399.71429,14,78097.78571
140202,11411.45455,11,68736
140208,17765.05882,85,58350.04706
140209,11519.64286,14,90623.14286
140213,14303.22222,18,54229.38889
140223,13432.64286,28,58043.82143
140228,11815.69231,13,58081.30769
140231,12381.5,20,56700.65
140233,10359.5,14,73780.71429
140240,15398.82353,17,53612.82353
140242,17735.16667,24,68078.5
140252,14058.77778,18,54738.83333
140258,10616.03448,58,54655.25862
140276,21289.22222,99,63266.74747
140280,10077.66667,63,28384.53968
140281,21520.36842,38,92745.81579
140288,10406.27273,11,64719.27273
140291,10529,17,53459.23529
150002,12316.61538,13,42597.84615
150004,12209,14,44086.21429
150012,12373.94737,19,50443.36842
150017,11926.96774,31,78063.03226
150018,14042.25,28,50773.53571
150021,10796.55556,18,44285.77778
150023,10825.2619,42,27656.71429
150034,10851.17391,23,43415.69565
150035,11470.875,16,81785.9375
150048,11819,12,38331.25
150051,14967.72222,18,55025.05556
150056,16499.63636,66,70198.39394
150058,11379.69231,13,62589.30769
150082,9812.2,15,41402.93333
150084,12161.52381,63,63579.26984
150089,16244.46154,39,72416.41026
150100,10281.57895,38,63597.94737
150125,10843.68889,45,44280.51111
150126,10383,18,39414.72222
150153,9794.147059,34,42506.97059
150154,9839.87013,77,49189.63636
150162,11187.83871,31,50006.06452
150175,9171.416667,24,49069.41667
160001,10906.27273,11,25242.63636
160033,10086.06667,15,35055.73333
160045,10516.47368,19,43560.68421
160058,18417.21739,23,61256.56522
160064,10867.64706,17,34155.76471
160082,13249.56,25,67792.96
160083,11759.17949,39,48687.33333
160110,10153.625,16,30703
170040,12857.72892,166,67078.54217
170049,9770.394737,38,49091.65789
170086,10750.15789,19,52644.47368
170122,11428.63889,72,64980
170192,9302,39,27805.87179
170197,9029.333333,12,22442.66667
180009,11080.42222,45,33725.4
180010,10362.65432,81,29147.35802
180011,11284.25,24,36929.41667
180013,12657.97368,38,44225.65789
180035,11085.10714,28,35999.64286
180038,12595.37255,51,41541.7451
180040,12940.44156,77,61274.71429
180044,13057.6,15,70771.2
180067,15659.72,25,49413.64
180088,12290.6087,46,68906.97826
180093,10929.69231,13,30701.92308
180102,9295,20,42115.55
180103,11328.11111,45,59166.6
180104,9674.482759,29,27559.65517
180130,9408.790123,81,39950.33333
180132,11358.76923,13,46572.23077
190008,10212.61538,13,49365.30769
190017,12774.125,16,43384.9375
190019,10229.23529,17,47671.23529
190026,11728.65,20,58386.35
190036,13446.75926,54,54402.5
190045,12995,16,74352.0625
190064,12266.46154,13,47964.92308
190111,12629.93103,29,36910.10345
190125,11313,16,67947.375
190177,12648.29268,41,113364.3659
190205,12143.63636,11,70336.54545
190263,9117,16,37607.5
200009,13591,33,40038.30303
200024,11791.23077,13,39764.92308
200033,11979.84783,46,34407.76087
210002,25442.16456,79,26903.07595
210003,22571.5,16,23936.8125
210007,12514.9375,16,13313.5
210009,29847.59016,61,31579.77049
210011,15011.81818,11,16044
210012,22795.47059,17,24161.47059
210016,19707.08602,93,20916.02151
210019,15731.26154,65,16671.93846
210022,24106.5,20,25483.15
210024,17414.4,25,18477.8
210027,13560.9,20,14426.45
210029,26241.45,20,27916.45
210057,12921.46667,15,13746.26667
220012,14953,13,37787.92308
220031,20667.26316,38,37506.68421
220036,17875.52273,44,43059.18182
220071,16965.16667,150,83352.72
220074,12449.76923,13,38172.46154
220077,17103.72727,33,31780.36364
220086,17827.24419,86,41331.5
220100,11625,24,29782.45833
220110,17209.59884,172,88916.10465
220116,19240.21818,55,47773.87273
220163,18525.46774,62,67944.45161
220171,13675.88372,43,40854.69767
230017,14431.08333,12,34246.08333
230019,13067.11765,51,37228.4902
230020,12740.56436,101,41394.58416
230021,11344.18182,22,19885.72727
230024,15907.4,20,45042.15
230029,13458.25532,47,35666.93617
230038,13896.79661,118,36715.0678
230041,10303.23077,65,30498.83077
230046,21690,74,63798.06757
230047,11028.12,25,28502.4
230053,16170.57692,26,36004.73077
230070,11404.53846,78,38462.15385
230097,12580.29268,41,30493.29268
230104,17703.92857,98,33231.83673
230105,12158.8,25,36861.76
230117,12621.9322,59,40098.71186
230130,13938.09756,82,42128.08537
230141,13028.33333,24,51107.83333
230156,12269.2449,49,39801.4898
230165,13714.16667,78,33862.91026
230167,12242.29412,17,31082.82353
230195,12316.79167,48,35682.625
230197,13465.85714,14,38815.64286
230216,10735.61538,26,43204.42308
230222,12068.10526,38,39540.5
230227,11793.14286,14,26731.71429
230230,13150.5,16,40741.0625
230269,10983.07143,14,33183.42857
240001,12533.6875,16,58945.9375
240002,12304.66667,33,37984.90909
240010,15350.79487,117,37925.55556
240036,13828.66667,66,42475.84848
240038,12489.825,40,71390.275
240053,12565.36,25,27492.72
240057,12065.725,200,76266.735
240063,12157.53125,32,73902.125
240078,11211.40625,32,48195.21875
240080,17294.11765,17,85655.52941
240106,15058.47059,34,42289.88235
240115,13684.04167,48,67225.5
250001,14932.76923,13,49971.53846
250004,10851.70732,41,27473.5122
250019,13420.21951,41,76559.58537
250040,10559.75862,29,52903.72414
250048,10043.13043,46,29876.19565
250078,11111.92308,13,28192.69231
250102,9798,16,40865.875
250104,9813.142857,14,36654.85714
250141,11108.89474,19,45866.78947
260001,10632.15789,19,57361.73684
260005,10765.5,16,52371.5625
260011,9461.75,12,36902.41667
260020,12739.92857,28,76504.17857
260023,9907.588235,17,30691.23529
260032,13247.74194,62,39028.79032
260040,11481.93103,29,64915.82759
260065,10281.58824,17,44909.58824
260068,8981.787879,33,35576.45455
260077,9728.705882,17,40542
260085,9934.833333,12,71359.91667
260091,13950.53846,13,47623.23077
260095,23105.31579,19,203522.3684
260096,10279.59375,32,49220.5625
260108,9527.25,24,36504.08333
260110,10308.52174,23,49373.43478
260137,11496.46154,26,33941.65385
260138,12999.86154,130,70575.23846
260176,10445.05556,18,54961.22222
260179,9858.294118,17,39579.29412
260180,10670.16,25,48760.56
260183,14059.16667,12,86245.5
260186,12449.26316,19,46334.05263
270004,12187.27273,11,37837
280003,10753.45,20,45704.25
280009,12762.69231,13,35000.15385
280013,13240.85,20,61035.25
280030,15904.11111,18,97030.22222
280060,11594.06061,33,49963.66667
280128,10356.77778,27,23859.2963
290001,12469.52381,21,71548
290003,13793.88235,34,79893.41176
290039,12117.7,20,81957.95
290041,12397.82353,17,98560.29412
290053,11593.75,16,87786.875
300003,16048.15625,32,38036.53125
300034,13321.90909,44,79499.13636
310001,13980.78431,51,77800.07843
310002,18556.15789,38,69598.97368
310006,14251.15625,32,87480.40625
310012,12429.0678,59,65337.0339
310014,16204.82353,34,114839.8529
310015,14056.82558,86,71094.53488
310019,16599.675,40,118229.8
310021,14034.44444,18,103357.8889
310029,13744.26667,45,98773.73333
310031,13650.2451,102,63650.84314
310038,15331.25,72,98878.41667
310045,13816.90323,31,71681.74194
310064,12507.18919,37,86247.18919
310073,13306.26891,119,92316.46218
310074,17812.82353,17,72687.52941
310076,16344.22857,35,86427.8
310096,16699.68182,22,82906.86364
310119,22144.6,20,96969.4
320009,12344.36364,22,54592.18182
320021,13840.71429,21,60344.95238
320083,9863.85,20,75104.45
330005,13884.21429,42,21145.2381
330013,13763.6129,31,48595.35484
330023,12588.95652,23,63480.86957
330024,19944.84507,284,45419.16901
330043,14699.975,40,46516.65
330045,12044.31579,19,53750.52632
330046,19822.70455,44,41949.84091
330055,17652.6338,71,31708.77465
330057,10266.59091,22,60195.36364
330059,22127.36111,72,44307.77778
330101,20816.91233,365,45345.87123
330106,17826.49655,145,70700.26897
330119,16457.18627,102,65862.13725
330125,11013.08333,36,21437.25
330126,13109.80303,66,71574.84848
330140,12273.10417,48,19341.16667
330153,11010.54545,11,41873.90909
330158,14061,23,93931.65217
330160,18211.05,40,69730.825
330167,17334.42105,152,107754.5395
330169,19540.15152,33,32154.93939
330182,13393.48148,243,82518.893
330194,22062.63043,46,68720.71739
330195,20867.0678,59,62378.98305
330198,12714.54545,22,52694.13636
330203,12825.83333,30,42820.1
330214,22753.1831,71,117479.7606
330226,10844.53333,15,24939.8
330234,20429.875,32,74363.09375
330236,18647.32692,52,32116.76923
330245,10624.72222,36,28374.83333
330250,14934.63636,22,39479.95455
330279,10382.18182,11,30415.18182
330285,14097.48837,43,31640.11628
330286,13285.86364,22,50957.45455
330350,22449.29167,24,19567.33333
330393,18197.08824,68,66015.77941
330401,12145.6,25,74586.48
340001,11412.44444,18,40020.11111
340002,13054.08696,46,48411.8913
340004,10880.07143,14,40123.07143
340014,11936.44,25,41163.44
340028,12624.51282,39,67998.51282
340030,22545.2963,81,113278.9012
340032,12274.02381,42,54539.45238
340040,16067.67708,96,67914.10417
340047,15158.4898,98,46491.10204
340053,12970.64286,28,44999.28571
340061,17021.0303,66,59752.83333
340069,12687.49541,109,64792.40367
340091,12158,42,33996.47619
340098,10365.90909,11,52288.54545
340113,17181.66667,78,66378.85897
340114,9893.444444,36,39209.75
340115,11117.8169,71,41018.35211
340116,10422.11111,36,58998.94444
340131,12204.33333,21,40634.38095
340141,12525.09615,52,37546.67308
340155,11829.82353,17,65797.82353
350002,10652.5625,16,40050.4375
350011,11557.55,20,37720.3
350019,11863.66667,12,29285.83333
360003,18001.69231,52,57112.78846
360006,12161.65556,90,65311
360011,14205.33333,12,35630.33333
360016,11067.90909,11,37257.09091
360017,14806.88,25,55405.8
360020,11953.16667,18,58748.72222
360027,14651.88235,17,66262.35294
360035,11554.64,25,46092.52
360039,11703.98246,57,42681.47368
360048,14027.85106,47,33053.82979
360051,16711.64286,14,75831.28571
360052,11664.06667,30,68886.3
360056,14225.5,20,44928.55
360059,16970.25,24,43582.25
360068,11605.92308,13,54166.84615
360070,10714.53333,15,27440.4
360077,10917.4,15,43864.4
360079,11909.58824,17,77018.05882
360085,14571.29811,265,65160.36226
360086,12044.52174,23,41632.26087
360098,9700.666667,21,60490.90476
360112,14547,17,57619.88235
360123,10808.70588,17,51338.82353
360134,13634.33333,33,49743.93939
360137,17768.62376,101,92112.66337
360145,9822.547619,42,23616.83333
360155,10044.09091,22,46800.04545
360159,11321.69231,13,40028.15385
360163,11704.24658,73,51626.91781
360172,10302.15385,13,43530.15385
360179,10387.17021,47,49537.76596
360180,13089.9771,131,64139.54198
360211,9750.181818,11,30269.90909
360230,11671.89474,19,45289.57895
370001,15746.08247,97,62487.02062
370028,12765.25581,43,58938.93023
370037,14031.1,20,47847.5
370091,10832.26531,49,41053.85714
370093,23489.48649,37,172620.2703
370094,9920.857143,14,96155.42857
370114,10610.91304,46,51271.67391
370202,11076.06667,15,82889.86667
370215,10473.82727,110,51245.62727
370234,9199.28,25,42197.16
380004,12725.36842,19,42242.47368
380009,16751.96296,27,38457.18519
380018,11233.57143,14,42020
380047,11737.6,20,47130.55
380051,13122.10526,19,31448.47368
380102,14718.64286,14,30905.71429
390004,9756.833333,18,42404.05556
390006,15012.4,15,86033.06667
390009,11259.08,25,74199.8
390036,10174.375,16,25568.25
390042,10414.13636,22,25596.36364
390044,12943.25926,27,61905.07407
390045,10666.125,16,40028.25
390046,14086.5,22,48384.77273
390049,11825.61364,44,92581.29545
390050,13172.96552,29,62163.10345
390063,12598.64286,14,58332
390066,10441.55882,34,36998.88235
390067,12002.57143,21,28715.71429
390073,10120.05263,19,26664.31579
390079,11369.79439,107,28285.84112
390086,10966.38889,18,20181.72222
390096,12039.81481,27,42084.96296
390100,10906.13265,98,56597
390107,9561.578947,19,62178.73684
390111,18467.52419,248,172985.6573
390115,16295.24138,29,113513.7931
390133,14015.25,68,107129.0588
390139,12435.61111,54,70157.48148
390142,20415.88889,27,108628.1852
390153,11273.8125,16,71832.5625
390164,14230.48148,81,91306.75309
390174,17395.54545,33,67385.51515
390180,13265.06667,15,149416.7333
390195,14345.8375,80,79881.2875
390203,10729.51563,64,108774.75
390211,10687.5,12,33661.91667
390223,14244.39189,74,131219.1892
390226,14531.42857,35,120171.2571
390231,12645.15152,33,103027.0606
390237,10097.57143,14,49003.42857
390256,14859.68,25,64638.4
390258,11069.25,40,65987.45
390263,11238.5,26,73657.57692
390265,9154.090909,11,26407.36364
390267,9794.153846,13,37473.46154
390270,12789.29412,17,117098.9412
390290,18208,30,125875.6
410007,16458.26667,15,71319.86667
410012,12622.16667,18,53406.16667
420004,18660.12245,49,60609.73469
420007,12114.9375,32,44849.6875
420018,13766.76786,56,68582.67857
420023,12200.88235,68,96643.86765
420026,9790.75,48,57604.25
420027,12585.45455,22,64339.63636
420051,11212.58537,41,74457.80488
420071,14515.7,30,83997
420078,14117.3038,79,67511
420087,12957.36364,22,66750.40909
430027,11301,44,33057.70455
430077,14187.46667,30,43236.83333
430095,42928.29412,34,36808.05882
440002,11423.6129,31,32585.3871
440015,12203.19231,26,53696.23077
440017,10637.52632,19,42470.52632
440039,16080.9771,131,63663.9084
440048,11552.80519,77,52642.61039
440049,16278.8375,80,71994.4625
440059,12669.14286,21,32361.80952
440063,10888.13514,37,66454.43243
440082,10217.99083,109,55914.95413
440091,10130.10526,76,55306.90789
440120,10468.45,20,43463.85
440156,13446.68421,76,101696.0132
440161,12388.41667,24,80566.04167
440173,9791,27,36721.85185
440183,11418.92857,14,66282.92857
450011,11186.85366,41,71452.17073
450033,17171.53846,13,49256.53846
450034,11001,11,47471.36364
450037,10522.6,15,55393.46667
450040,10876.36,25,101680.64
450042,10162.88571,35,41082.82857
450044,14083,12,62346.16667
450046,11268.5,14,63694.14286
450051,14377.85714,14,43814.85714
450054,13003.7619,21,67215.80952
450056,12426.29688,64,132190.4063
450058,12134.2029,69,83435.6087
450068,17816.8913,46,95360.54348
450079,11197.25,12,48707.91667
450083,9948.941176,17,101289.4706
450102,10000.68966,174,81342.15517
450107,12404.58824,17,101404.2941
450119,14402.6,15,77114.86667
450135,11481.925,40,55698.675
450137,12078.69231,13,53895.76923
450147,12245.52174,23,71199.43478
450184,13454.58824,34,63072.44118
450193,14727.31579,114,74278.15789
450209,12105.64063,64,29466.46875
450222,11233,27,78731.81481
450229,9935.3,20,55323.25
450231,9819.23913,46,35739.15217
450237,14599.72727,11,59248.54545
450299,11470.66667,12,88092.41667
450324,11302.36364,11,56833
450358,12628.22807,57,89555.66667
450388,11806.74638,138,57218.1087
450431,13366.73885,157,91793.73885
450462,12071.60465,86,52997.65116
450617,11347.7,30,73296.26667
450647,12265.94737,76,93363.47368
450672,12005.45455,22,77876.09091
450686,14725.02439,41,60006.68293
450713,11803.26316,19,71362.36842
450743,11701.15,40,104698.425
450788,11418.90909,11,71235.81818
450809,10497.45455,11,57462.81818
450820,10498.33333,12,63891
450851,10959.53846,26,51236.30769
450869,14847,12,62022.41667
450876,9395.428571,28,46379.14286
450878,9454,18,35573.88889
460001,13055.05556,18,35524.83333
460009,15023.65,20,35244.1
460010,12894.92405,79,44231.59494
460021,13100.85714,28,32029.03571
470003,17404.38462,39,42468.82051
490004,11149.69231,13,30344.15385
490005,11032.17241,29,39578.31034
490007,13948.83636,55,47083.07273
490009,19184.88235,34,64466.20588
490021,11466.28125,32,43995
490024,12028.65385,104,44662.88462
490032,16093.875,32,65457.1875
490048,14849.35294,17,91461.41176
490050,13406.47619,21,59503.2381
490052,12240.38462,13,29304.84615
490059,10466.7,20,72105.45
490063,13491.03704,54,38488.87037
490069,11117.42857,14,63578.35714
490077,9829.590909,44,36067.29545
490112,11197.6875,32,110060
490118,10407.42857,14,69554.21429
500003,12207.15789,19,44974.94737
500005,14735.77273,22,50538.54545
500008,21870.02778,36,68540.38889
500016,12249.45455,11,35291
500024,21355.15789,19,76351
500025,13113.5,24,75153.20833
500030,12303.625,24,33876.75
500039,11768.4,20,73705.4
500044,13171.35294,17,37203.47059
500050,15463.73913,23,73886.3913
500051,10999,15,50345.26667
500054,17107.29825,57,56552.42105
