hosID,avPayments,dischargeNum,avCharges
10001,9502.230769,13,53962
10006,7799.454545,11,34537.27273
10016,9375.727273,11,59053.63636
10023,9817.384615,13,41633.46154
10029,8499.933333,15,18859.86667
10033,12146.4375,32,52977.15625
10035,7688.692308,13,21950.23077
10039,9193.297619,84,32571.92857
10046,7673.933333,15,53052.13333
10054,9329.384615,13,70191.38462
10056,8083.384615,13,20412.92308
10078,7922.529412,17,24014.82353
10085,8052.75,20,12801.05
10089,8726.315789,19,35853.68421
10092,8979.956522,23,31876.65217
10103,8841.9375,16,54792.0625
10113,8045,13,26058.76923
10131,15228.08333,12,92070.83333
10139,7917.181818,11,122329.0909
30002,11282.72727,33,42535.63636
30006,9707,14,34569.64286
30010,9024.190476,21,27199.66667
30011,8825.666667,15,39406.73333
30014,9625.409091,22,45659.5
30024,12993.93333,15,54156.06667
30030,11428.54545,22,41580.81818
30036,9505.625,16,48853.5
30061,9809.333333,12,49874.41667
30064,16031.36364,11,63066.63636
30065,9809.571429,14,38463.78571
30085,9020.25,24,54012.875
30087,11448.90909,11,56700.90909
30088,8976.764706,17,28061.35294
30089,10403.25,20,39565.15
30092,9979.9375,16,53396.75
30093,8881.75,20,48851.45
30119,9121.090909,11,50302.72727
30126,9408.769231,13,44314.92308
40004,10034.27273,11,66487.18182
40016,12725.38095,21,33716.85714
40020,9091.666667,12,13972.66667
40026,8826.5,14,34919.14286
40027,7530.705882,17,16588.94118
40055,8038.236842,38,18099.76316
40062,9048.384615,13,34720.30769
40114,9885.1875,16,36220.375
50007,9422.625,16,34758.5625
50024,13400.125,16,35856.5625
50025,16495.93333,15,36842.66667
50026,11246.13889,36,74170.80556
50030,11202.20513,39,34309.84615
50038,21149.07143,14,65511.71429
50039,10697.86538,52,61219.44231
50042,11079,12,48314.25
50043,15008.09091,11,72375.54545
50056,14822.05882,17,51286.88235
50057,11845.73333,15,41266.53333
50060,14436.40541,37,47505.97297
50077,12972.27907,43,59731.44186
50082,10986.66667,21,52661.71429
50084,17674.53846,13,64640.30769
50093,11325.5,28,59593.60714
50099,10572.875,16,38879.25
50108,12801.04,25,51544.28
50115,9884.714286,21,48265.42857
50116,12042.625,16,74305.9375
50128,11396.4,15,49324.53333
50133,13612.52941,17,72313.58824
50145,11215.66667,12,53936.91667
50150,11931.77778,18,51100.94444
50152,16896.92308,13,113784.0769
50169,10820.58333,12,73314.5
50174,12438.88235,34,58804.29412
50180,24696.16667,12,143014.4167
50191,14540.16667,12,60149.25
50224,10095.625,16,46441.75
50225,11406.5,18,118583.1111
50235,10489.2,15,64352.2
50239,20998.76923,13,148675.7692
50243,12223.72222,18,114677.3889
50280,12290.96429,28,47767.03571
50290,10814.18182,11,42890.81818
50295,9856.95,20,53791.05
50305,22275.72727,11,136255.3636
50308,10844.6,15,71312.26667
50309,13369.75758,33,55926.54545
50324,10410.85714,14,69446.85714
50335,15256.95455,22,70576.86364
50336,11025,13,77054.76923
50360,15566.5625,16,110394.0625
50367,27860.54545,11,236455.9091
50382,13238.28571,14,28911.64286
50390,10993.28571,14,45414.64286
50438,11845.6,20,72091.5
50454,29355.91667,12,144038.0833
50455,11117.375,16,49447.375
50464,15351.83333,24,187714.9583
50488,12828.15,20,50016.8
50496,17548.26316,19,126584.8421
50498,11146.5,16,62231.75
50516,12105,26,72747.96154
50526,10979.66667,18,18693.66667
50557,13200.28571,21,82307.90476
50567,10105.91667,12,76233.91667
50573,10798.88462,26,110283.8077
50586,11696.78571,14,30709.71429
50590,14340.16667,12,77107.75
50599,18556.04545,22,120322.0455
50603,8692.909091,11,41952.45455
50625,17555.21053,19,113230.1053
50636,8815.636364,11,48575.18182
50701,10724.33333,15,44109.13333
50704,13464.09091,11,21411.72727
50739,12374.18182,44,62994.15909
50742,10825.18182,11,84126.54545
50755,11095.33333,15,46130.8
50757,10138.12,25,25420.88
50761,10269.28571,14,68993.64286
50764,11388.2069,29,57113.2069
60003,14248.90909,11,65683.18182
60009,9360.173913,23,46551.6087
60011,14213,14,18763.78571
60012,8989.692308,13,54338.30769
60015,9592.411765,17,58505.17647
60020,8300.071429,28,29980.21429
60022,10154.53571,28,42465.28571
60024,13581.30769,13,44694
60031,10305.66667,15,34540.4
60032,14124.8125,16,83466.5
60034,8613.176471,17,45115.64706
60065,10206.0625,16,58325.9375
60100,10169.2381,21,51070.61905
70001,11490.66667,15,29971.6
70002,13967.28571,14,43397.64286
70005,11881.90909,11,55832.63636
70007,11627.8,15,19315.06667
70019,9599.916667,12,16328.75
70022,18417.36111,36,63256.58333
70024,9614.428571,14,25115.28571
70025,13547.85714,35,34669.88571
70028,11274,19,30633.84211
70033,12069.30769,26,29298.96154
80001,12561.22222,54,24854.11111
80004,11266.79167,24,20376.66667
80006,10895.33333,12,19237.08333
80007,8763.772727,22,28029.36364
90011,12275.13043,23,36324.86957
100001,12464.5,40,30220.3
100002,9621.230769,13,51552.84615
100006,10264.83333,36,46881.44444
100007,11815.46575,73,50610.83562
100012,8965.25,28,37180.5
100017,8854.142857,21,29318.61905
100018,8342.709677,31,34037.25806
100019,7863.384615,26,35221.07692
100022,17151.38462,13,38343.76923
100025,8962.166667,24,23863.29167
100026,8359.619048,21,25527
100028,9759.678571,28,26076.60714
100029,10944.33333,18,51314.88889
100034,10242.47059,17,31377.17647
100035,8900.4,20,47491.85
100038,16365.94444,18,96821.55556
100039,12287.75,20,35278.55
100040,8993.5,50,31491.66
100044,8366.857143,14,41378.92857
100052,9995,23,52297.26087
100057,7518.434783,23,27761.17391
100062,8158.6,25,37293.24
100063,7832,12,63670.91667
100068,8370.823529,17,31476.47059
100070,7911,13,33814
100071,10179.57143,21,81425.04762
100072,8637.545455,11,23961.90909
100073,8360.636364,11,69792.36364
100075,10588.04545,22,50122.22727
100077,8254.818182,11,31046.81818
100084,8273.909091,22,30427.90909
100086,9113.105263,19,35451.31579
100087,8936.545455,22,28781.45455
100088,9955.137931,29,47328.10345
100092,8138.923077,13,26547.61538
100093,10062.28571,14,43135.21429
100105,8636.565217,23,15369.21739
100109,8278.181818,11,38240.63636
100113,13752.625,40,25863.25
100122,10863.72727,11,86525.72727
100127,8673.0625,16,39170.9375
100128,12065.17241,29,68512.75862
100131,13242.92308,13,85372.23077
100135,9283.833333,12,47661.75
100157,8696.5,22,46602.5
100166,8075.846154,13,54507.76923
100168,8057.454545,11,22914.63636
100173,8694.454545,22,43193.18182
100177,7951.181818,11,26122.09091
100179,8714.37931,29,66476.13793
100180,9388.153846,13,85262
100189,9774.25,16,66464.5
100191,7961.117647,17,62454.88235
100200,7803.454545,11,22610.09091
100204,8858.333333,12,71765.16667
100212,9912.8,15,49833.13333
100220,9408.421053,19,40577.57895
100223,9104.066667,15,103248
100224,7946.416667,12,56399.91667
100226,8201,19,69190.52632
100231,7494.733333,15,55691.86667
100236,9338.230769,13,99867.76923
100238,8764.631579,19,75893.47368
100243,8730.461538,26,47646.03846
100244,7643.888889,18,24939.72222
100246,11564.13333,15,129452.4667
100248,8833.258065,31,64466.48387
