hosID,avPayments,dischargeNum,avCharges
10001,4869,62,20552.08065
10005,4936.96875,32,11822.40625
10006,4460.430769,65,17293.2
10007,4596.608696,23,9487.652174
10008,8594.928571,14,29986.35714
10009,4502.666667,18,47960.5
10010,4525.297872,47,12739.61702
10011,4561.767442,43,12357.16279
10012,4242.380952,21,13023.90476
10016,4662.577778,45,26019.55556
10019,4606.35,40,10892.55
10021,4848.833333,12,7075.333333
10022,5676.384615,13,14201.92308
10023,6313.23913,46,18866.91304
10024,4899.647059,51,16258.82353
10027,5259,11,4977.272727
10029,4811.244444,45,7975.711111
10033,7154.621622,74,15487.01351
10034,5069.1,20,7973.55
10035,4528.23913,46,15164.36957
10036,4511.727273,44,12082.88636
10038,4637.705882,51,19287.88235
10039,5224.065217,138,22472.34783
10040,4435.510638,47,42199.97872
10044,4670.363636,11,11718
10045,4861,14,13335.85714
10046,4348.076923,65,26367.92308
10047,4875,24,6238.166667
10049,4329.136364,22,22046.09091
10050,5142.818182,11,12908.72727
10051,5909.692308,13,4156
10052,5188.272727,22,4547.409091
10054,5515.545455,22,24236.18182
10055,4597.745455,55,30825.34545
10056,5402.119048,84,12202.5119
10061,4833.850575,87,9179.390805
10062,4686.25,20,8625.75
10065,4778,18,5776.333333
10069,4908.0625,16,15124.8125
10078,4715.914894,47,24228.25532
10079,4889.944444,18,13191.33333
10083,4343.461538,39,25312.4359
10085,4587.785714,42,5736.452381
10086,4418.588235,34,15119.70588
10089,5086.575,40,19879.55
10090,5026.428571,56,14544.76786
10091,4380,13,5890
10092,5103.289773,176,17338.40341
10099,4636.357143,14,9606.642857
10100,5383.69697,33,11635.39394
10101,5827.615385,13,12058
10103,6009.466667,30,31539.3
10104,4981.5,28,22359.35714
10108,4234.636364,22,17775.77273
10109,7080,15,9917.933333
10112,4347.292683,41,7414.829268
10113,5130.14,150,13385.08
10114,4616.809524,21,18558.85714
10118,5993.954545,22,15043.09091
10120,4744.636364,22,8729.136364
10125,4751.136364,22,11682.36364
10126,5159.6,20,13881.05
10129,5111.863636,22,9842.818182
10131,4444.759259,54,28472.57407
10139,5001.258065,93,48607.47312
10144,4778.090909,55,11497.14545
10145,5702.384615,13,16157.46154
10148,4491.25,44,4908.886364
10149,5035.314286,35,17243.8
10150,5345.266667,15,26764.13333
10157,4331,16,15691.9375
10158,4655.542857,35,10392.74286
10164,4754.69697,33,15512.15152
