hosID,avPayments,dischargeNum,avCharges
10001,3347.108434,83,13072.6988
10006,3046.818182,55,10547.41818
10007,2944.210526,19,5604.578947
10009,3023.230769,13,18365.15385
10010,3062.473684,19,6713.105263
10011,3283.2,45,11557.02222
10012,3007.387097,31,16509.19355
10016,3317.078431,51,14979.76471
10019,3171.206897,29,10366.68966
10023,3869.101695,59,10849.16949
10024,3271.835616,73,10580.53425
10025,3391.538462,13,6746.538462
10029,3275.6,90,6092.144444
10033,4531.805195,77,13878.02597
10035,3321.2,30,9483.066667
10036,3184.034483,29,10133.72414
10038,2958.1875,16,16321.625
10039,3512,160,13929.50625
10040,2990.277778,36,28185.91667
10044,3203,11,9228.545455
10046,3014.942857,35,20941.77143
10049,2963.222222,18,15780.5
10054,5886.038462,26,23058.61538
10055,3259.95082,61,16366.90164
10056,3147.024096,83,9142.096386
10061,3090.4,15,5941.4
10062,3235.714286,14,5048.071429
10065,3267,24,5554.083333
10069,3504.333333,15,9489.666667
10078,3145.534884,43,13125.16279
10079,3369.0625,16,7238.5625
10083,3121.391304,46,19665.19565
10085,3306.269231,26,6434.115385
10086,2980.48,25,11500.76
10089,3327,16,14670.25
10090,3066.235294,68,9469.352941
10092,3761.535354,99,12586.19192
10099,3140.428571,42,6806.595238
10100,2821.745455,55,8219.127273
10101,3902.866667,15,12792.53333
10103,3818.454545,44,15866.68182
10104,3372.101266,79,17751.51899
10108,3034.111111,18,9388
10109,4797.166667,12,8985.25
10112,2964.73913,23,4908.26087
10113,3094.798077,104,11721.42308
10114,3182.25,12,15062.5
10118,3976.366667,30,11493.13333
10120,3108.875,16,8713.9375
10125,3177.142857,14,8210.642857
10126,3533.636364,11,12383.45455
10131,3270.298246,57,19794.21053
10139,2999.56338,71,29840.47887
10144,2902.617021,47,9349.446809
10149,3526.377358,53,12364.07547
10150,3519,13,21298.53846
10164,3449.875,16,8528.8125
20001,6249.294118,68,19690.26471
20006,7804.529412,17,20121.29412
20012,8482.8,15,19785.13333
20017,5160.636364,11,24058.09091
20026,7178.666667,24,8796.875
30002,4596.125,40,15880.325
30006,4105.853333,75,13644.82667
30010,3642.390244,41,15355.97561
30011,3372.416667,48,16034.25
30012,4005.346939,49,15269.59184
30013,3921.382716,81,13521.55556
30014,3728.612903,31,17831.45161
30016,3990.666667,57,12694.10526
30023,5923.826087,23,18297.86957
30024,4976.461538,13,17428.61538
30030,4314.384615,39,13588.46154
30033,4219.090909,22,22747.13636
30036,3725.810811,37,20048.32432
30038,3905.617647,68,18159.64706
30043,4929.3125,32,13231.5625
30055,4139.085106,47,14044.97872
30061,3359.286624,157,16591.71338
30062,4871,19,17131.57895
30064,5694.266667,30,12518.33333
30065,4205.293103,58,14013.2931
30069,3821.576271,59,17415.13559
30085,3387.519231,52,16907.69231
30087,3419.053763,93,16361.75269
30088,3410.513514,37,17803.08108
30089,3927.623188,69,16598.46377
30092,3655.222222,27,17608.74074
30093,3415.975758,165,18902.54545
30094,3990.586207,29,14113.55172
30100,3321.2,55,15716.10909
30101,3988.7,50,34918.58
30103,4840.685185,54,13069.90741
30105,3310.963504,137,13069.32847
30110,4033,29,15544.48276
30114,3121,33,13565.18182
30115,4129.638889,36,20619.25
30117,3590.590909,22,19316.40909
30118,3837.555556,18,12312.77778
30119,3756.285714,35,19933.91429
30121,4063.2,25,17201.24
30122,3578.382353,34,19534.44118
30123,3817.875,24,19982.54167
30126,3621.444444,18,12766.27778
30128,3050.545455,11,16447
40001,3691.764706,17,11654.35294
40002,3516.307692,13,4476.615385
40004,3556,132,11217.15909
40007,3369.602273,88,9376.511364
40010,3091.428571,28,9080.392857
40014,3255.0375,80,8221.675
40016,4435.285714,21,9452.952381
40017,3382.27907,43,9182.651163
40020,3542.207317,82,5087.487805
40022,3313.461538,52,16205.71154
40026,3242.918919,37,12918.54054
40027,3052.205607,107,6913.542056
40029,3154.241379,29,7139.344828
40036,3127.603774,53,8631.735849
40039,3250.357143,28,5600.142857
40041,3372,26,13786.73077
40042,4113.961538,26,11733.84615
40055,3319.325581,43,8873.511628
40062,3039.622951,61,12105.08197
40067,3496.166667,18,7269.666667
40071,4484.533333,30,16363.76667
40076,3450.571429,35,8390.485714
40078,3463.521739,23,21915.47826
40084,3100.744186,43,12091.72093
40088,3575.810811,37,21451.40541
40091,3267.909091,11,8356.909091
40114,3339.723214,112,8451.839286
40118,3222.261905,42,8702.666667
40119,3503.146341,41,10048.12195
40134,3006.012,250,8052.46
40137,3010.75,16,11090.125
50002,6123.954545,22,38879.68182
50007,4407,11,22723.63636
50009,4760,28,33008.5
50013,5295.416667,12,19131.58333
50016,3843.214286,14,24542.85714
50017,5311.36,25,23942.4
50022,5207.83871,31,30906.3871
50024,5152.5,16,20327.125
50025,6274.642857,14,16490.92857
50026,4642.716667,60,26856.61667
50030,4369.240741,54,20255.61111
50036,4380.65,20,28798.6
50038,8388.090909,11,33032.27273
