hosID,avPayments,dischargeNum,avCharges
10001,7090.695652,23,32165.86957
10006,6574.416667,24,30195.625
10016,6966.454545,11,31699.45455
10021,7378.833333,12,10618
10029,7168.058824,17,10081.17647
10033,9816.794118,34,27645.91176
10035,6884.363636,11,24601.27273
10039,7609.212121,33,32320.75758
10040,7381.952381,42,59925.92857
10046,6555,24,45862.16667
10056,6887.5,12,20768.25
10065,6923.5,12,10103.25
10078,6691.05,20,27055.05
10079,8432.692308,13,21472.61538
10085,6887,14,10419.35714
10090,6902.318182,22,19598.81818
10092,8322.638889,36,37799.25
10103,7499.25,12,26691.58333
10104,7595.416667,12,73707.75
10113,7040.034483,29,34235.55172
10118,8728.266667,15,30716.26667
10131,6591.615385,13,52410.69231
10139,6613.333333,15,119449.3333
20001,11915.15385,13,44887.69231
30002,10334.14286,21,32825.33333
30006,10807.26667,15,40425.6
30013,9584.733333,15,30350.6
30016,8631,12,22864.16667
30036,8103.166667,12,39011.91667
30061,7300.25,24,41656.79167
30064,15489.57143,21,47297.95238
30088,7530.043478,23,24700
30093,7468.785714,14,29958.85714
30101,8394.181818,11,78902.18182
30103,9139.5,12,20270.58333
30115,10871.52941,17,50361.35294
40007,8510.096774,31,34074.12903
40014,7073.6,20,17594.6
40016,9971.4375,16,20672.0625
40020,7668.458333,24,12081.625
40022,7225.285714,21,25380.7619
40027,6758.545455,11,15834.81818
40036,6800,11,17852
40041,7416.545455,11,24855.63636
40062,6621,12,23014.83333
40071,8719.382353,34,34738.14706
40114,7112.875,16,23257.0625
40118,7829.4375,16,22997.5625
40119,7588,12,23905.33333
40134,6423,13,20870.23077
50007,9684,20,42406.35
50009,10478.23077,13,60438.46154
50017,10431,14,57090.92857
50018,14576.61538,13,20892
50022,11946,15,83196.46667
50026,9555.321429,28,51467.32143
50030,9593,15,37009.66667
50036,11454.78571,14,75476.71429
50043,13954.5,14,64095.07143
50056,11321.875,24,39541.66667
50058,12194.25,12,69308.75
50069,10360.11765,17,54447.94118
50077,11066.48276,29,37348.62069
50082,10619.92308,13,42997.69231
50084,13128.23077,13,106271.4615
50089,12606.08333,12,49161.91667
50093,11905.14286,21,47261.95238
50099,8740.5,12,27208
50100,11581,11,73744
50103,15512.36364,22,84518.36364
50104,13767.42308,26,40915.03846
50108,12589.38889,18,57710.61111
50112,19297.23529,17,57701
50115,10919.89474,19,62312.94737
