hosID,avPayments,dischargeNum,avCharges
10001,6892.909091,22,32679.22727
10005,6596.666667,24,16579.33333
10006,6218.181818,22,20931.90909
10007,6263.538462,13,19130.23077
10010,6145.190476,21,11627.19048
10011,7015.53125,32,28215
10016,6688.181818,22,37063.13636
10019,6652.571429,14,19638.5
10021,6776.75,12,10651.58333
10023,7988.230769,26,24868.92308
10024,6810.945946,37,33393.51351
10029,6908.285714,21,11491
10033,9082.490909,55,26867.01818
10035,5998.322581,31,17524.41935
10038,6707.230769,13,22249.69231
10039,7239.22973,148,26465.93243
10040,6242.789474,19,58758.94737
10046,6306.6875,16,56407.375
10050,7477.416667,12,17403.83333
10054,7855.545455,11,40158.63636
10055,6332.129032,31,29167.74194
10056,6383.94,50,16843.78
10061,6826.45,20,16834.95
10065,6447.636364,22,9859.636364
10078,6474.306122,49,30017.81633
10079,6916.619048,21,15195.90476
10085,6515.538462,52,8871.346154
10086,5882.625,16,19426.875
10089,6623.642857,14,31821.35714
10090,6398.764706,34,25622.11765
10092,7721.915493,71,31789.09859
10101,7904.636364,11,19000
10103,6907.547619,42,37511.7381
10104,7715.190476,21,54030.52381
10113,6653.354167,48,27272.9375
10114,6785.235294,17,21014.11765
10118,8417.285714,21,27048.38095
10126,6953.238095,21,19089.57143
10131,6705.787879,33,34858.15152
10139,5961.214286,14,82340.5
10149,7095,12,28490.16667
10152,6403.384615,13,20234.69231
10164,7239.818182,11,26128.09091
20001,10253.25,12,38573.75
30002,9342.571429,21,29373
30006,8685.138889,36,32329.5
30010,7789.357143,14,22469
30011,6618.777778,18,23575.44444
30012,8465.454545,11,28667.18182
30013,8169.342105,38,31882.18421
30014,7907.153846,39,27575.87179
30016,10018.0625,16,41511.0625
30024,10011.85,20,33663.85
30036,7507.304348,46,34119.6087
30038,7772.619048,21,36177.2381
30043,9233.555556,27,19850.7037
30055,8522.666667,18,20826.16667
30061,6823.289474,38,32705.21053
30064,12722.46429,28,34229.17857
30065,8102.763636,55,26298.4
30069,8374.5,18,32979.77778
30085,6847.05,40,27051.825
30087,6976.25,24,26559.5
30088,6919.295082,61,29819
30089,8218.842105,38,26533.65789
30092,7719.666667,12,32672
30093,7454.689655,29,35776.75862
30101,7774.125,16,61495
30103,9157.136364,22,21943.04545
30115,8762.714286,14,29034.21429
30119,7387.142857,28,39372.28571
30122,7359.714286,14,30236.71429
40004,6429.217391,23,25648.95652
40007,7720.837838,37,26263.7027
40014,6599.212121,33,19635.15152
40016,8729.631579,38,17744.36842
40017,6882.285714,14,16502.42857
40020,7302.846154,39,12266.4359
40022,6795.193548,31,29690.16129
40026,6974.391304,23,28994.08696
40027,6221.2,15,11328.13333
40029,6246.736842,19,13559.21053
40036,6275.035714,56,14214.625
40041,6484.727273,11,19473.81818
40042,8466,15,26120.66667
40055,6811.527778,36,15675.58333
40062,6268.7,20,27234.8
40071,7671,58,29078.10345
40078,7215.4375,16,40974.75
40084,6441.03125,32,15392.625
40091,6782.214286,14,17611.78571
40114,6832.971429,105,22211.13333
40118,7151.391304,23,18345.08696
40119,7466.966667,30,23857.66667
50002,13544.68421,19,94383.10526
50006,9276.384615,13,44674
50007,8895.75,24,42875.83333
50013,10581.36364,11,45766.54545
50017,10976.58333,12,39267.16667
50022,11059.24242,33,69978.54545
50024,10364.41176,17,32483
50025,14069.25,16,30352.25
50026,8470.232558,43,42088.86047
50030,8941.892857,28,30401
50036,9195.631579,19,43675.15789
50038,16037.41667,12,28402
50039,7869.897436,39,39033.07692
50043,12398.125,16,52674.125
50045,9868.952381,21,37070.85714
50047,12955.94444,18,55207.83333
50056,10358.65789,76,30872.73684
50057,9389.688889,45,47391.73333
50058,11778.36364,22,56193
50060,11147.81081,37,28134.83784
50063,13178.08,25,43973.04
50069,7713.333333,27,38484.7037
50077,10985.4902,51,53093.84314
50078,8197.928571,14,43423.57143
50079,11445.07143,14,53433.28571
50082,9256.266667,30,41545.66667
50084,10081.02083,48,48762.5625
50093,8724.195402,87,32008.42529
50099,8110.257143,35,35590.28571
50100,9939.52381,21,53945.42857
50102,9582.454545,11,39790.54545
50103,12506.48276,29,54234.55172
50104,13295.6,20,40336.75
50107,9473.666667,15,60752.53333
50108,10277.89286,28,41195.10714
50112,9070.037736,53,45672.64151
50115,7956.081081,37,33429.91892
50116,9893.552632,38,56742.5
50121,9353.933333,45,31470.91111
50122,9310,11,56880
50125,13954.4375,32,84971.78125
50126,10233.53846,26,32670.76923
50128,8503.16129,31,26904.16129
50129,9593.133333,15,41845.8
50132,10976.54167,24,75491.95833
50133,9737.46875,32,46059.9375
50135,11836.97222,36,25893.30556
50136,9484.066667,15,59196.93333
50145,10137.72,25,47482.32
50149,13060.4375,16,43331.6875
50152,12691.16667,12,88469.66667
50153,11122.15,20,57933.75
50158,7474.7,20,37146.7
50168,8000.875,32,61319.0625
50169,8858.909091,33,59426.45455
50174,10284.25641,39,57019.20513
50179,8976.736842,19,64370.10526
50180,9377.84375,32,97042.75
50191,11311.2,15,46416.33333
50194,14162.23077,13,117786.0769
50195,11994.90909,55,111615.1455
50197,9501,15,78277.4
50204,8785,24,38595.45833
