hosID,avPayments,dischargeNum,avCharges
10001,7167.688525,61,25886.55738
10005,7225.875,16,13262.9375
10006,6586.333333,36,31553.83333
10011,6721.944444,18,24363.77778
10012,6238.75,12,32328.58333
10016,6852.6,25,50356.08
10019,6794.85,20,14348.8
10023,8161.6875,32,30786.6875
10024,7336,19,28066.47368
10029,6990.305556,36,14020.30556
10033,9361.378378,37,28210.24324
10035,6768.71875,32,23974.09375
10039,7540.994536,183,27730.0765
10040,7266.615385,13,80824.92308
10046,6706.481481,27,46755.37037
10054,6942.058824,17,35794.58824
10055,6502.347826,23,34178.43478
10056,6860.757576,33,21439.15152
10062,7069.363636,11,11482.90909
10065,6817.307692,13,8992.692308
10078,6695.897436,39,25621.25641
10085,6573.956522,23,8904.608696
10089,7058,21,28506.61905
10090,6360,53,16668.77358
10092,7440.356164,73,25076.52055
10100,6018.928571,14,15005.92857
10101,8086.75,12,26970.5
10103,7713.956522,23,37859.04348
10104,9677.038462,26,70390.19231
10113,6626,50,22995.42
10114,7154,18,30094.61111
10118,8334.411765,17,26039.82353
10131,6483.375,24,37217.5
10139,6290,27,68922.11111
10144,5989,16,17483.75
10149,7506.478261,23,28489.91304
20001,10800.52632,19,30533.68421
30002,9395,29,34207.86207
30006,8626.765957,47,25359.31915
30010,7922.166667,30,34965.5
30011,7360.833333,30,34328.43333
30012,8665.095238,21,19118.57143
30013,8392.755556,45,23483.88889
30014,8066.347826,23,45893.30435
30016,8471.368421,19,29545.52632
30023,12823.4,20,37041.75
30024,10792.81818,11,34763.81818
30036,7976.793103,29,38068
30038,8472.966667,30,39720.93333
30043,9734.333333,15,25285.6
30055,8847.333333,21,29389.90476
30061,7280.075758,66,46822.19697
30064,13128.96,25,29275.36
30065,8320.64,25,25228.36
30069,7994.333333,21,38712.71429
30085,7299.827586,29,36387.89655
30087,7375.465116,43,37484.51163
30088,7329.027027,37,30572.08108
30089,8254.166667,36,31253.5
30092,8672.588235,17,52067.29412
30093,7401,59,34416.15254
30094,8476.833333,12,34959.91667
30100,6567.6,20,21793
30101,8522.384615,13,67506.46154
30103,9681.111111,27,25038.96296
30105,7479.09375,32,28967.3125
30110,8829.272727,11,25701.09091
30115,9606,17,30646.47059
30119,7701.210526,19,48434.21053
30122,7716,14,34793.07143
30123,7718.272727,11,26854.63636
40004,7764.155556,45,30485.35556
40007,7680.846154,26,26562.15385
40010,6679.1,20,19562.05
40014,6966,27,16278.55556
40016,9819.444444,18,28387.05556
40020,7602.127273,55,11059.65455
40022,7112.428571,28,32071.14286
40026,7139,20,23140.35
40027,6664.108696,46,14770.95652
40036,6995.363636,33,23861.54545
40039,6503.230769,13,13179
40041,7054.533333,15,26131.53333
40055,7134.489362,47,17323.23404
40062,6741.965517,29,26977.34483
40071,8453.205882,34,42941.67647
40084,6636.9,20,19675.35
40088,7300,13,39144.07692
40114,7383,83,21571.9759
40118,7338,28,19282.57143
40119,7570.62069,29,26557.75862
40134,6302.102941,68,18676.44118
50002,15971.1875,16,119378.25
50006,10005.82353,17,53105.17647
50007,9526,30,45239.1
50009,12038.04545,22,77269.13636
50013,14136.13333,15,78129.73333
50017,10303.81818,11,39719.90909
50022,11741.91667,24,81773.625
50024,11119.42105,19,34940.84211
50025,13705.26923,26,37182.76923
50026,10501.91111,45,48300.37778
50030,9376.609756,41,51584.31707
50036,9473.15,20,40252.1
50038,18616.41667,12,55250.58333
50039,8461.057692,52,63393.11538
50043,12724.18182,44,55593.5
50045,9739.307692,13,47461.84615
50047,13383.15,20,56097.2
50055,13798.61538,13,60633.07692
50056,11227.3913,23,41538.69565
50057,9521,20,31876.4
50058,12908.65714,35,70401.8
50060,11957.96,25,43325.28
50063,13825,16,50784.125
50069,8783.26087,23,47746.17391
50077,11382.15094,53,55037.15094
50079,11721.61538,26,56593.46154
50082,10262.3,20,45780.5
50084,10455.68,25,71566.32
50093,9087.65,80,38375.0875
50099,8392.380952,21,43353.42857
50100,10054.79412,34,55715.11765
50101,13632,11,83460.27273
50103,13411.80952,21,61255.95238
50104,13527.75,16,40093.8125
50107,9683.5,14,52935.21429
50108,11158.69444,36,58176.80556
50112,9886.578947,19,50359.31579
50115,9505.25,28,43685.64286
50116,10320.33333,30,69045
50121,9556,31,35475.54839
50125,14601.63158,19,124460.2632
50128,9156.45,20,32317.7
50129,10230.875,24,62181.25
50132,12422.66667,15,90754.33333
50133,11698.17391,23,55125.04348
50140,8431.25,12,17669.66667
50145,11075.27778,18,45195.66667
50149,13333.16667,12,34171.75
50150,8896.461538,26,39444.11538
50152,12966.83333,12,76569.83333
50153,14057.65517,29,90463.27586
50168,8393.125,40,44024.95
50169,9165.724138,29,58720.93103
50174,10711.75,24,70156.5
50179,9380.357143,14,75103.42857
50180,12581.33333,30,99172
50191,12130.20833,24,54279.58333
50195,13247.13043,23,106736.3478
50197,9872.105263,19,86003.15789
50222,9817.076923,26,60557.07692
50224,10308.7907,43,42197.83721
50225,12371.83333,18,89400.55556
50226,8961.928571,14,55054.28571
50230,13042.6,15,48545.86667
50231,14876.52941,17,98933.88235
50235,9537.33871,62,81121.41935
50238,10105.43137,51,54550.64706
