hosID,avPayments,dischargeNum,avCharges
10001,14922.15909,44,56938.70455
10006,13519.94444,18,64304.27778
10011,14445.28571,14,57962.35714
10023,17580.95238,21,55280.28571
10024,15521.11765,17,93202.17647
10029,15164.6,25,34117.8
10033,18957.52381,21,65453.85714
10039,15613.78125,64,65814.35938
10040,13977.2,30,121300.9
10046,13874.35714,14,142715.6429
10055,13620.28571,28,44048.25
10056,13406.92308,26,36012.84615
10078,14095.35294,17,58415.52941
10090,14253.76316,38,51631.55263
10092,16042.92,25,56002.36
10100,12286.89474,19,51544.10526
10103,15486.68,25,59350.04
10104,15248.21739,23,107809.6522
10113,14097.125,24,40411.08333
10139,13739.33333,12,143124.75
10144,12371.33333,12,57879
20001,23134.48485,33,78937.48485
30002,20464.025,40,75950.375
30006,17883.91304,23,54707.08696
30011,15694.14286,21,64076.38095
30012,18225.26087,23,71906.95652
30013,17951.72222,18,61161.16667
30014,17699.61538,13,78436.69231
30023,26761.92857,14,64508.07143
30024,22632.45455,11,62589.81818
30030,19988,14,76162.35714
30036,16968.56522,23,78482.17391
30038,18717.79167,24,74050.25
30055,19862.33333,12,107251.25
30061,15703.08163,49,67842.08163
30065,17134.53846,13,53503.76923
30069,17172.88235,17,83264.29412
30085,16414.13333,30,92604.1
30087,15940.09302,43,67675.48837
30089,19135.82353,17,62989.29412
30092,17267.10526,19,82922.94737
30093,15783,16,62734.125
30101,17738.45455,11,127837.2727
30103,19350.96552,29,46049.86207
30105,14806.48438,64,76104.8125
30119,17038.95,20,75244.05
30121,17824.14286,14,102643.3571
40004,16668.71111,45,64236.13333
40007,15709,40,48824
40010,14125.5625,32,36273.03125
40014,15791.76471,17,38401.82353
40020,16201,12,20686.66667
40022,19205.6,20,125039.55
40026,15024.66667,21,49551.42857
40036,14363.33333,18,36032
40055,15202.53846,26,69476.73077
40062,13991.25,16,43682.5
40114,15028.4,45,41041.55556
40119,15823.88235,17,57626.88235
40134,13752.92,50,70687.54
50006,21859.06667,15,72723.26667
50007,21413.27778,18,88719.16667
50009,22032.8125,16,139307.3125
50013,23780.46667,15,103037.4
50017,22431.56944,72,84648.36111
50022,21461.05263,19,113948.6316
50025,27889.77778,18,61293.5
50026,19091.83333,12,90231.91667
50038,37370,13,81299.38462
50039,17979.36364,22,76607.31818
50043,26326.52174,23,114847.6957
50047,28508.58333,24,133344.4583
50056,22267,20,76928.9
50057,20999.42424,33,90334.63636
50058,25772.51852,27,103179.037
50060,25195.88235,34,72162
50063,29701,14,98953.28571
50069,18698.54545,11,88116.90909
50077,23911.25806,31,85953.64516
50082,19511.16667,18,85140.11111
50084,22170.44444,18,115326.4444
50093,19415.94,50,83273.78
50099,17419.29412,17,70470.64706
50100,20547.23077,13,112661.5385
50103,27893.93333,15,127328.8667
50107,21079.05882,17,126918.1765
50108,22769.5641,39,80125.10256
50115,17621.375,16,71233.9375
50116,22133.66667,15,130980.4667
50125,30576.21739,23,182281.7391
50129,21039.88889,18,75379
50133,20458.5,12,78291.83333
50145,21947.96296,27,89154.40741
50153,26740.66667,24,148852.8333
50168,16889.39286,28,79245.57143
50169,18016.53846,13,121104.3077
50174,22478.7619,21,106112.3333
50179,19573.88889,18,133806.2778
50180,24059.64,25,199035.28
50195,26036.78571,14,195480.7143
50197,20886.95455,22,127618.7727
50222,22765.33333,15,139343.8
50224,16389.52941,34,60689.20588
50225,18244.3,20,167644.55
50226,20772.72222,18,147746.7778
50232,17805.46667,15,116219.5333
50235,19665.35714,14,127143.5
50238,19736.63333,30,74344.1
50239,25353.15385,26,124906.4615
50242,23912.64516,31,99183.16129
50243,20483.05882,17,95598.94118
50254,19669,11,108702.4545
50262,31148.16667,12,91600.25
50278,20890.5,12,117425.1667
50280,21722.21053,19,79353.94737
50289,27184.75,20,168126.6
50290,18124.53571,28,68639.60714
50291,27115.09091,11,64744.81818
50300,19826.16667,24,101350.3333
50305,28428.30769,13,136236.3077
50308,21291,24,106165.125
50309,19428,13,50134.23077
50324,16755.21053,19,104076.1053
50334,22812.77273,22,73778.72727
50336,19985,11,185158.7273
50351,18162.5625,16,82005.6875
50353,19027.15,20,84053.65
50360,22651.31579,19,115283.6842
50380,22442.64516,31,148756.9355
50382,24258,16,64910.5
50394,17850.93333,15,131827.4
50396,20124.51613,31,67970.12903
50424,19315.45455,22,105157.8182
50438,20300.13043,23,73123.52174
50441,38724.3,20,167842.85
50444,22760.6,15,84926.73333
50455,20241,12,90814.5
50464,23568.14286,14,157207
50471,24970.78947,19,102373.6316
50481,17302.46154,13,120523.9231
50485,21268.22581,31,63378.74194
50496,24009.88889,18,206865.1111
50503,17166.52632,19,76903.68421
50516,26842.78571,14,82235.64286
50523,24567.38462,13,79760.23077
50549,20869.56667,30,109654.1667
50551,17433.53846,13,108468
50557,19292.04348,23,117725
50567,17978,27,106306.4444
50570,24567,19,97728.31579
50573,17099.38776,49,99819.02041
50599,30911.08,25,137400.64
50603,16540.0303,33,60435.57576
50625,26686.20779,77,196377.9481
50688,25093,11,123773.8182
50701,18265.86957,23,53644.21739
50709,18284.71429,21,80232.80952
50724,17455,14,79847.92857
