hosID,avPayments,dischargeNum,avCharges
10001,3297.727273,11,18901.63636
10005,3415.153846,13,8309.846154
10011,3236.583333,12,11776.75
10016,3237.928571,14,21068.5
10019,3257.173913,23,10950.21739
10023,3912.032258,31,13244.87097
10029,3332.5,12,5241.583333
10033,4317.434783,23,12385.52174
10039,4223.95,20,19439.4
10055,3063.818182,22,14500.18182
10059,3606.428571,14,6322.214286
10078,3203.888889,18,19875.33333
10085,3201.5,12,8156.75
10089,3335,23,13887.6087
10092,3848.294118,17,13808.70588
10099,3210,20,6450.5
10100,2844,11,11143.81818
10101,4028.307692,13,12453.84615
10103,3476.25,16,15978.6875
10104,8891.117647,17,42126.11765
10113,3130,23,13430.78261
10118,4056.894737,38,14427.81579
20001,5005.416667,12,22398.41667
30006,4002.714286,28,14352.10714
30010,3710.857143,14,15676.21429
30016,3997.076923,13,9461.461538
30043,4597.807692,26,15294.38462
30061,3386.777778,54,16604.64815
30064,6033.578947,19,16511.36842
30065,4082.434783,23,13786.43478
30069,3772.571429,21,21190.90476
30089,3955.588235,17,20767.29412
30093,3426.173077,52,18102.40385
30105,3364,37,13275.16216
30110,4125.533333,15,11945
40010,3217.157895,19,13780.94737
40014,3505.216216,37,10042.08108
40017,3967,16,11093.875
40020,3562,22,6936.863636
40027,3106.461538,26,6111.769231
40036,3283.333333,15,13557.2
40055,3341.615385,104,9017.951923
40062,3258.047619,21,20501.19048
40080,3322,13,24366.23077
40088,3579.85,20,18287.65
40114,3306.538462,26,9340.538462
40134,4748.727273,22,13721.81818
50002,6645.727273,33,38514.42424
50018,6764.75,12,16576.5
50022,4995.5625,16,36916.75
50024,5254.5625,32,18716.46875
50030,4459.077922,77,20233.74026
50040,8476.666667,12,21322.25
50045,4996,14,26991.07143
50056,4881.684211,19,16386.15789
50057,4483.261905,42,19460.14286
50063,6555.818182,22,31566.22727
50077,5242.941176,34,33648.97059
50079,5529,16,36419
50082,4529.4,20,23528.9
50091,5660.75,16,21278.4375
50093,4269.307692,52,17437.61538
50099,4056.181818,11,29805.72727
50101,5845.416667,12,22196.83333
50103,6353.952381,21,31800.28571
50111,5363,11,20974.27273
50116,4831,15,39168.53333
50118,4374.142857,14,57114.57143
50129,4813,18,22818.88889
50132,5277.611111,18,42767.11111
50133,4906.190476,21,30095.57143
50145,6593.642857,14,27394
50150,4201.5,20,21264.35
50168,3858.363636,11,27887.45455
50179,4416.794118,34,33977.5
50180,4733.636364,22,65516.90909
50195,5725.8,15,52321.26667
50222,5181,21,31205.09524
50224,5126.363636,11,19862.90909
50225,4085.321429,28,48207.78571
50226,5606.684211,19,41392.15789
50230,6167.666667,15,40389.73333
50231,5471.25,12,39128.08333
50238,4444.428571,14,21886.28571
50239,5643.066667,30,34237.3
50254,4328.466667,15,37228.53333
50261,4832.727273,22,17741.81818
50298,5155,21,31012.85714
50300,4491.809524,42,31297.21429
50301,4640.473684,19,14095.26316
50327,6630.176471,17,28762
50329,4613,16,25006.4375
50335,5095,14,26193.28571
50342,5120.068966,29,20600.89655
50350,5094,13,14393.84615
50351,3995.7,20,33291.55
50353,4228.5,12,41333.75
50359,4817,25,14780.56
50360,5100.363636,11,54752
50378,6062.375,16,13468.25
50382,5299.1,20,20366.65
50390,4306.314286,35,20835.2
50393,4900.166667,12,43066.83333
50426,4310.545455,11,31567.09091
50438,4523.7,40,24854.2
50444,5238.789474,19,30154.63158
50455,4476.357143,14,22083.42857
50468,5303.40625,32,18390.5
50471,5503.454545,11,34753
50481,4148.461538,13,30414.38462
50485,4937.666667,39,22226.38462
50488,5271.541667,24,24345.66667
50516,4845.75,12,34554.16667
50523,5399,11,25870.72727
50551,3904,11,27563.45455
50557,4269.823529,17,36787
50567,3872.933333,15,33447.86667
50573,3676,29,36018.34483
50586,4649,13,14748.38462
50603,3720,18,23784
50616,3773,13,31221.07692
50624,4122.333333,18,44772.11111
50625,5457.153846,39,58027.20513
50633,4049.117647,17,43433.35294
50641,6053,12,17363.16667
50684,4071.196429,56,16959.44643
50701,4477.275862,29,12440.34483
50709,4117,16,19849
50736,6077,12,39897.75
50737,6350,42,50336.14286
50739,6087.9375,16,30489.25
50757,4248.074074,27,18500.48148
50758,5320,15,19059.73333
50761,4062.666667,15,38086.46667
50764,4495,70,26464.84286
50770,3673,13,20802.53846
60001,3839.764706,34,17340.70588
60023,4021.117647,17,14297.41176
60119,3190,11,11229.90909
70001,4806.108696,46,14706.67391
70003,3814,29,8217.034483
70005,4657.565217,23,22549.13043
70006,6301.583333,12,20079
70007,4179.666667,18,9967.666667
70011,3921.090909,11,7280.818182
70015,4155.727273,11,10047.27273
70016,5058.181818,11,10494.27273
70020,4528,33,19428.33333
70021,5113.0625,16,9243.375
70022,6004.545455,22,18243.45455
70024,3966.264706,34,9678.558824
70025,5302.521739,23,16275.3913
70028,4549.421053,19,11503.57895
70031,4489.521739,23,11143.21739
70033,4492.866667,30,12677.6
70034,4605.5,22,14206.45455
70035,4441.809524,63,14083.63492
80001,4972.5,14,9502.785714
80003,4117.916667,12,12206.5
80006,4634.266667,15,9623
80007,5363.894737,19,14559.94737
90003,7642.136364,22,18037.22727
90006,4956.363636,11,14790.63636
90011,5130.526316,19,17592.73684
100001,5159.594595,37,18810.45946
100002,3833.363636,33,18484.0303
100006,4063.238095,21,20152.57143
100007,3924.725664,113,17957.23894
100008,7238.6875,16,43865.9375
100009,4591,14,37234.5
100012,3452.133333,30,13179.5
100017,3626.727273,11,12351.54545
100018,3485.181818,33,12671.42424
100019,4016.333333,27,27291.85185
100022,11551,18,34608
100025,3682,18,9935.722222
100026,3308.01087,92,9983.978261
100029,4330.222222,18,29099.33333
100034,4655.464286,28,28542.21429
100035,3557,11,12776.27273
100040,3377.652174,46,12682.93478
100044,3425,43,18070.76744
100045,3432,29,16747.31034
100046,3278.259259,27,19940.85185
100047,3239.242424,33,14003.87879
100049,3218.461538,26,11980.73077
100050,4515,19,15231.73684
100052,3327,22,19610.40909
100053,5142.357143,14,38013.35714
100054,3331.222222,18,33233.72222
100057,3289.883721,43,12201.97674
100061,4227.827586,29,15831.34483
100062,3306.25,16,13711.1875
100067,3259.333333,12,14613.08333
100068,3205.230769,13,9860
100070,3102,22,15629.72727
100071,3548.571429,42,30866.64286
100072,3209.75,16,14462.375
100073,3336,13,20940.69231
100075,3791.275862,29,16138.03448
100076,4830.542857,35,17900.17143
100077,3339,21,12698
100080,3826.352941,34,25969.5
100084,3226.8,15,13072.8
100086,3571.625,16,13284.5625
100087,3246.785714,14,14013.5
100088,3925.866667,15,15637.2
100090,5463.923077,13,22054
100092,3279.666667,24,16637.625
100099,3286.785714,28,24959.35714
100102,3261,28,15656.92857
100105,3443,24,8630.708333
100107,3322.705882,17,25395.64706
100109,3359.338462,65,14144.13846
100110,3680,20,30817.6
100113,5760.894737,57,13065.92982
100117,3798,14,19382.71429
100118,3891.736842,19,12878.63158
100121,3329.214286,14,17555.14286
100122,4338.254902,51,34958.23529
100128,5069.214286,14,32717.07143
100131,4101.5625,16,23793.9375
100135,3688.8,15,16839.73333
100137,3426.636364,11,27634.54545
100142,3702.571429,14,12950
100150,4715,14,22869.71429
100156,4303.96,25,17526.68
100157,3390.611111,36,18876.88889
100161,3339.153846,26,22554.19231
100168,3325.666667,21,14550.47619
100173,3275,17,16388.47059
100179,3311.125,16,35444.4375
100180,3757,14,31111
100181,4841.363636,11,24062.18182
100187,4812.5,22,40247.31818
100191,3183.666667,15,32061.33333
100204,3458.652174,23,32155.69565
100206,3070.333333,12,21945.33333
100211,3255.266667,15,14839.8
100212,3161.238095,21,28080.28571
100213,3302.333333,15,17622.33333
100217,3314.304348,46,15843.86957
100220,3302.352941,34,15560.55882
100223,3750.138889,36,32275
100228,3364.478261,23,33680.52174
100232,3619.758621,58,13681.62069
100236,3103,11,25190.36364
100238,3409.565217,23,32919.34783
100243,3867.727273,22,35713.45455
100244,3090,19,9310.105263
100246,4694.794118,34,34425.67647
100248,3466.25,20,32106.15
100249,3188.478261,46,11121.34783
100252,4610.029412,34,24905.44118
100253,3332.277778,18,14478.66667
100254,3481.153846,13,22003.84615
100256,3444.222222,18,28319
100258,3334,39,28983.66667
100259,3136.875,24,23643.83333
100260,3782.653846,52,22573.92308
100264,3824.954545,22,36821.13636
100266,2935,12,12229.33333
100268,3894.153846,13,18469.76923
100284,5594.529412,17,18563.47059
100289,3625.090909,11,16180.72727
100290,3085,14,15177.78571
100292,2957,12,23260
100302,3947.142857,14,16862.71429
100307,3029.6875,16,11154.1875
110002,3757.272727,11,11289.27273
110003,3804.7,20,12049.55
110010,4349.357143,14,12085.85714
110016,3918.541667,24,15641.375
110023,3545.184211,38,15706.76316
110025,4337.321429,28,16068.96429
110028,3908.789474,19,10786.31579
110029,3612,47,14839.97872
110034,5530.0625,16,7408.25
110035,3564.4,20,14093.25
110046,3617,15,13612.33333
110054,4106.066667,15,18348.73333
110074,3614.736842,19,14157.31579
110075,3757.736842,19,13685.94737
110079,5402.961538,26,15261.19231
110082,3175.166667,12,15419.91667
110083,3467.176471,17,15068.23529
110087,3545.166667,24,11921.70833
110089,3107,12,10868.41667
110107,3972.508772,57,14727.40351
110125,3999.590909,22,17704.27273
110128,3233.706897,58,10770.82759
110129,3164.461538,13,12437.46154
110143,4958.153846,13,17122.84615
110153,3679.818182,11,8988.272727
110164,3527.785714,14,14997.14286
110168,3661.354839,31,15407.09677
110184,3367.333333,12,12849.91667
110191,3542.785714,14,16459.21429
110225,3667.714286,14,10249.5
120001,5034.583333,12,10972.25
120006,4690.75,12,18409.5
120026,4287.5,12,14406.58333
140007,5380.9,20,22518.2
140011,3336.5,14,11414.42857
140012,3581.470588,17,16851.41176
140015,3790.384615,13,14341
140032,3121.6,15,6877.2
140034,3463.491803,61,9413.213115
140043,3445.588235,17,17930.82353
140046,3258.263158,19,9913.368421
140048,4296.571429,14,20956
140049,5056.714286,14,19360.14286
140051,3973.083333,12,18436.25
140053,3824.769231,26,12721.92308
140054,4550.615385,13,15419.61538
140059,3603.357143,14,6087.142857
140062,3370,25,21346.64
140064,4373.857143,14,16317.78571
