hosID,avPayments,dischargeNum,avCharges
10001,10161.9,40,35343.275
10006,9508.272727,11,35588.81818
10016,9954.454545,11,52267.54545
10019,10106.75,16,17354.0625
10023,11537.05882,17,24506.41176
10024,10123,27,39205.48148
10029,10014.58974,39,16815.97436
10033,14953.75789,95,44650.97895
10039,12759.5566,106,58824.82075
10040,10104.16667,18,108547.9444
10046,10293.07692,13,64112.69231
10055,9206.555556,18,50684.61111
10056,12287.46667,30,39294.46667
10078,10000.42857,21,40652.47619
10079,10526.69231,13,16048.38462
10085,9878.727273,22,17230.13636
10087,15469,18,24441.38889
10090,9541.833333,18,28421
10092,10749.30508,59,31237.71186
10103,11897.55556,36,75537
10104,14520.0625,16,97223.375
10113,10058.50794,63,28067.55556
10114,9360.818182,11,28949.18182
10118,12421.15385,13,26114.23077
10139,9559.033333,30,101198.4667
10149,10553.15385,13,27964.92308
20001,20804.25,20,76820.4
30002,14025.89286,56,46952.58929
30006,13180.86486,37,42726.91892
30010,11034.11538,26,40458.65385
30011,10728.25,16,35550.1875
30012,12710,14,22724.71429
30013,12044.625,32,34076.125
30014,12778.65,20,64134.6
30016,10560.5625,16,25936.5625
30023,18984.0625,16,55704.8125
30024,16349.68571,35,63152.02857
30030,13495.52941,17,31721.64706
30036,24515.25,36,127538.6389
30038,12566.25926,27,59240.14815
30055,13630.7619,21,41528.61905
30061,10903.73684,38,53119.44737
30064,23166.66667,30,84870.3
30065,13050.09091,66,41206.31818
30069,11239.33333,12,42122.58333
30085,10634.42857,14,49791.5
30087,10598.29167,24,45021.58333
30088,10489.6,55,43262.69091
30089,13064.8125,64,55426.92188
30093,10963.63333,30,40814.36667
30103,18730.18421,38,46509.97368
30110,12436.25,20,37460.9
30115,12894.28333,60,50988.68333
30119,11392.59375,32,60703.4375
30121,13586.43478,23,84597.47826
30122,12114.5,12,49112.33333
40004,9990.863636,22,35401.13636
40007,11571.14815,27,44933.22222
40010,9462.363636,11,27927.63636
40014,10151.04545,22,28756.13636
40016,13996.41026,39,26657.69231
40020,12530.57576,33,16373.75758
40022,11684.09677,31,42103.16129
40026,10289.04348,23,36427.82609
40027,9287,22,23937.86364
40029,9883.095238,21,25550.2381
40036,10410.06667,30,33200.1
40042,12910.78947,19,30877.78947
40055,10761.6,25,35521.44
40062,9772.818182,11,45142.63636
40071,11514.91489,47,36896.61702
40078,12112.5,28,78494.42857
40114,10753.50649,77,38602.07792
40118,12779.63636,11,43891.09091
40119,12203.41667,24,35838.91667
50002,19201.85,20,129364.45
50007,13030.76,25,65986.72
50009,17208.16667,12,132782.0833
50017,18279.76923,13,65453.69231
50018,18813.06667,15,27235.46667
50022,15695.09434,53,73110.77358
50024,15701.06667,15,42877.86667
50025,22977.32609,46,60803.86957
50026,12469.70833,24,69269.75
50036,16130.48,25,78626.04
50038,26340.17857,28,77539.42857
50039,13641.2,35,78305.57143
50043,19351.09375,32,94963.40625
50045,14686.27273,11,58860.18182
50047,21068.90909,22,108170.2273
50056,15547.47917,48,43178.89583
50057,13822.81356,59,68443.66102
50058,15979.26667,15,73347.8
50060,20314.27083,48,60499.52083
50063,18769.2,20,90130.65
50069,13172.1875,32,64421.0625
50077,16788.93478,46,85734.97826
50079,16742.90476,21,93583.7619
50082,14110.54545,22,67078.68182
50084,15397.43478,23,84285.86957
50089,23337.85714,14,134508.0714
50093,14177.40278,72,52981.98611
50099,12875.39024,41,61255.34146
50100,18324.62069,29,109490.7586
50101,17183.18182,11,68287.36364
50103,19490.21875,32,89867.40625
50104,20202.79661,59,64255.16949
50107,16713.8,15,87528.13333
50108,16714.16667,30,60770.13333
50112,15272.5,30,72141.86667
50115,12501.46667,15,56951.33333
