hosID,avPayments,dischargeNum,avCharges
10001,33048.20833,24,129694.0417
10023,37376.2,15,110826.2667
10024,32599.375,16,86086.9375
10029,33133.07692,13,61137.53846
10033,48198.38462,39,205492.8462
10039,35777.15152,33,130488.4242
10040,33713.26667,30,316272.5667
10046,32820.38462,13,270372.3846
10056,44161.64706,17,129800.6471
10078,31122.78571,14,125531.3571
10092,34829.13043,23,115242.1739
10113,31803.13793,29,104057.3448
20001,61300.63636,11,190709.9091
30002,45330.17391,23,150485.3043
30011,37696.72222,18,172853.5
30013,40483.78947,19,123235.2105
30014,34335.44,25,132074.32
30023,70989.33333,12,247882.5833
30024,38917.61905,21,121351.0952
30036,47851.71429,14,283853.5714
30038,40396.45455,11,143802.5455
30061,32897.05882,17,136856.2353
30064,63816,18,214885.3889
30065,41545.76923,13,146362.8462
30121,37055.45455,11,176199.4545
40007,39753.21429,14,137628.2857
40016,48221.23529,17,114254
40020,36498.24138,29,61039.48276
40026,31930.13793,29,116260.931
40029,31829.81818,11,91696
40055,31257.61538,13,65753.23077
40062,28930.25,12,99870.33333
40114,33401.97059,34,120420.0588
50002,65536.68421,19,342921.1579
50017,54956.18182,11,320888.9091
50022,61832.18182,33,352361.5152
50024,48845.41667,24,168208.0417
50025,66532.81818,22,178641.3636
50026,38665.57778,45,208569.0444
50036,52909.4,25,267744
50038,76822.10811,37,224254.1622
50043,59858.33333,30,330902.1
50047,70519.33333,15,328668.9333
50056,58649.27778,18,219758.9444
50057,46805.69231,13,174301.6923
50058,67325.78571,28,402038.8214
50060,55601.51111,45,155493.3333
50063,59150.59259,54,234248.3519
50077,49290.26531,49,218492.6939
50078,41510.95833,24,300381.75
50079,60518.38889,18,287963.4444
50084,48147.10638,47,266552.7447
50089,53497.55,20,263498.55
50093,71196.66667,18,268149.3333
50099,29873.38462,13,146729.8462
50100,54658.23077,13,294341.6923
50102,48723.35714,28,196178.3571
50103,67305.42857,28,385635.5714
50104,67400.88235,17,244661.3529
50107,45730.64286,14,172044.5
50108,55216.27778,36,304532.3333
50112,48424.84615,26,230624.8462
50115,49492.66667,12,258885.1667
50116,42642.8,15,252061.3333
50122,53426.42857,14,417637.7857
50125,67373.95,20,406344.65
50126,45074.06897,29,151465.2069
50129,40304.92308,39,170370.2051
50132,57776.07407,27,370766.1111
50133,68790.29412,17,283206.4118
50135,56372.38462,13,201635.6154
50145,83457.84615,13,324829.6154
50152,68718.5,16,365432.75
50153,54254.5,24,299852.5
50168,51946.08333,12,326853.4167
50169,36816.7,30,277303.5667
50180,81991.15385,13,510934.9231
50191,54607.33333,18,249251.6667
50204,48369.41176,17,285034.4118
50219,46161.91667,12,172969.8333
50224,50091.24138,29,184575.1379
50226,40824.25,16,256109.375
50230,52877.64516,31,208890.6129
50231,48146.69091,55,318213.2
50235,58927.2766,47,508863.7447
50236,56538.54545,11,332687.3636
50238,48964.2449,49,241892.1633
50239,60005.4,20,347048.1
50242,56792.38462,13,359383.0769
50261,47773.71429,14,163829.5714
50262,103802.9655,29,375878.2069
50272,35811.76923,13,178953.9231
50277,54301.70588,17,242549.2353
50278,55995.89286,28,482847.5
50280,47812.57143,14,206526.2857
50281,47866.23529,34,227679.8235
50289,69020.53333,15,506789.9333
50295,42267.09091,11,230635.2727
50300,46617.41667,12,223359
50308,45294.35714,14,227538.4286
50309,44716.66667,24,208496.25
50324,52875.22727,22,330572.9091
50327,73582.58333,36,346208.9444
50329,42804.83333,12,196832.5833
50350,45807,16,110561.5
50351,50988.64706,17,381709.6471
50353,46239.56667,30,347582.4
50360,64789.8,15,400675.8667
50367,84617.9,20,628730.4
50376,65222.38462,13,127991.1538
50378,46003.78947,19,91451.68421
50380,50595,15,345475.7333
50382,47477.5641,39,135858.9744
50390,39195.23077,13,97387.23077
50393,42459.4375,16,272406
50425,41282,11,165485.1818
50426,55089.62,50,208023.24
50438,48904.86538,52,282074.3269
50441,109945.5714,14,637377.7143
50444,59989.5,14,273201.9286
50454,97551.88889,18,447714.8889
50455,44577.86957,23,214109.5217
50468,46651.86207,29,163414.0345
50471,54753.85714,63,281219.2698
50481,49622.20833,24,401723.125
50485,44672.96429,28,210330.8571
50488,50844.04348,23,227797.8696
50516,47065.5,26,258039.6154
50523,54800.38462,13,273274.1538
50534,47618.81818,11,282956.1818
50549,81492.13333,15,556728.2667
50557,48131.5,16,335488.625
50570,49640.1875,16,280771.1875
50573,39521.63636,11,343464
50575,36880.84211,19,163819.5789
50580,46987.87097,31,218067.7742
50581,35195.33333,12,192416.8333
50588,34868.2,25,205943.28
50590,62135.73333,30,319370.3333
50597,39370.25,12,132862
50599,70760.66667,30,376061.8667
50625,81980.28,25,541596.12
50636,49535.61538,13,241128.4615
50663,53233.85714,35,182686.6571
