hosID,avPayments,dischargeNum,avCharges
10001,3822.444444,18,19081.72222
10005,3919.363636,11,9381.090909
10006,4358.444444,27,17894.59259
10007,3526.888889,27,6891.185185
10010,3509.148148,27,9536.222222
10011,3742.416667,24,12695.95833
10016,3764.6,20,22093.3
10019,3787.3,20,10539.65
10023,4567.733333,30,16321.9
10024,3966.382979,47,16687.2766
10025,3883.636364,11,8125
10029,3981.642857,42,7298.666667
10033,5754.673077,52,16729.82692
10035,3767.909091,11,14027.81818
10036,3801.421053,19,12753.47368
10038,3517.636364,22,12178.54545
10039,4631.55,40,25634.225
10046,3458.571429,14,29257
10049,3474.807692,26,18962.46154
10051,4861.238095,21,4139.380952
10054,3874.571429,14,28514
10056,3610.074074,27,12208.74074
10061,3857.666667,30,8670.1
10065,3945,12,6699.25
10066,3979.615385,13,6682.615385
10069,4227,15,10099.26667
10078,3658.615385,26,13646.11538
10079,4596.266667,15,13437.13333
10083,3550.481481,27,21409.51852
10086,3570.1,20,11440
10089,3927,27,19871.33333
10090,4937.785714,14,15527.85714
10092,4090.813953,43,15017.81395
10095,4887,12,5050.75
10099,3732.195122,41,6279.585366
10103,4104.076923,13,25801.76923
10104,4018.888889,18,27576.33333
10112,3551,32,6159.71875
10113,3818.057971,69,13327.2029
10114,3729,11,12119.36364
10131,3606.727273,11,25818.81818
10139,3446.588235,17,43971.17647
10144,3411.5,14,12325.28571
10149,4174.714286,14,17285.64286
10150,4062.090909,11,21217.72727
10164,3875.55,20,14060.15
20001,5944.73913,23,26237.04348
20026,8464.666667,12,11610.83333
30002,5620.086957,46,24080.95652
30006,4652.0625,32,17602.3125
30010,4371.818182,11,17447.54545
30011,3997.055556,18,15668.22222
30012,4772,32,15001
30013,4957,19,24444.89474
30014,4380.181818,11,17436.36364
30016,4708.5,16,15771.125
30024,6103,11,26224.81818
30036,4336.444444,18,25671
30038,4501.272727,11,22140.09091
30055,4830.285714,21,13656.14286
30061,3948.269231,26,21345.03846
30064,7615.65,20,24498.35
30065,4511.703704,27,18389.55556
30069,5774.0625,16,22222.375
30085,3977.5,18,21721.61111
30087,4001,13,28875
30088,4234.462963,54,22919.57407
30089,5110.5,24,17471
