hosID,avPayments,dischargeNum,avCharges
10001,14427.68085,47,60062.12766
10006,13654.5,24,58105.58333
10010,13427.81818,11,30403.90909
10011,13650,23,30432.6087
10016,15005.65714,35,71613.11429
10023,17116,30,56497.66667
10024,14405.91176,34,58902.97059
10029,14605.92857,28,25121.17857
10033,21628.52439,82,72764.64634
10038,13528.21429,14,100333.9286
10039,15562.5641,78,66580.42308
10040,13514.72414,29,135194.5862
10046,13507.75,12,79593.58333
10055,15922.61538,26,110351.4231
10056,13886.93617,47,36619.40426
10065,13747.875,16,34872
10078,13921.38462,13,47820.46154
10079,14414.72727,11,35617.27273
10083,13041.5,14,67884.35714
10085,14194.82609,23,20283.65217
10087,19138.16667,18,29493.22222
10089,14637.27273,11,71499.63636
10090,14538.21429,14,54034.92857
10092,15348.76596,47,67459.02128
10100,12460.52381,21,32005.61905
10103,15196.06061,33,104276.9394
10104,16322.71429,28,118473.7857
10113,15212.20896,67,47485.61194
10114,14514.25,20,54576.15
10131,14545.71429,28,105917.3214
10139,13571.89474,38,145336.5
10144,12465.55556,18,40210.05556
10149,15603.11538,26,46563.34615
10157,12754.66667,12,51443
10164,15238.41667,12,70460.91667
20001,22099.47368,19,62322.78947
20006,27026.25,12,99721.75
20012,40596.09524,21,68053.95238
20017,20307.14286,14,88167.57143
20026,32097.2381,21,81368.61905
30002,19875.79104,67,61897.16418
30006,18066.4,40,61836.9
30007,23340.88889,18,92949.61111
30010,16464.19048,21,63392.7619
30011,15047.64516,31,65328.93548
30012,18264.76316,38,50929.84211
30013,17659.76667,30,53200.63333
30014,17488.89474,19,60230.63158
30016,17195.40909,22,47802.36364
30023,26703.66667,15,68267
30024,23333.46154,13,81542.23077
30033,17675.5,18,93942.22222
30036,16387.4,15,80283.73333
30038,16852.94118,17,63810.52941
30043,20219.46154,13,63500.92308
30055,18380.28571,21,70301.52381
30061,15499.80952,84,66972.5119
30062,21678.21053,19,42718.57895
30064,24728.88889,27,70729.59259
30065,17339.55357,56,66156.375
30067,24042.91667,12,38095.58333
30069,17105.59375,32,75785.59375
30085,16031.35135,37,93911.86486
30087,16449.23077,52,75794.88462
30088,16111.40476,42,77422.2381
30089,19314.56522,23,72695
30092,16347.70588,17,68881.11765
30093,15363.24444,45,73057.17778
30094,17868.7,20,50934.45
30101,17896.33333,18,146544.3889
30103,20625.80723,83,61108.26506
30114,13905.81818,22,75960.04545
30119,15686.55556,18,91976.55556
30121,17371.81818,11,125462.5455
30122,15400.6,20,67387.2
30123,17497.47826,23,77247.56522
40002,15901.09091,11,24663.54545
40004,14983.66667,63,52970.46032
40007,15111.54717,53,54340.4717
40010,13642.90476,21,32825.38095
40014,14289.56667,30,47777.7
40016,19516.68627,51,42968.86275
40020,15694.3,50,19739.92
40022,17290.2381,21,76723.90476
40026,14654.58537,41,51935.58537
40027,13656.51282,39,34661.07692
40029,15121.38095,21,33319.85714
40036,14696.23077,52,43786.92308
40041,18393.4,15,108766.9333
40055,14356.38889,18,45425.5
40062,15869.46809,47,60401.34043
40071,16495.24,25,76797.76
40078,14798.33333,15,119062.6667
40084,15866.90909,11,44663
40088,15084.88235,17,61670.70588
40114,14402.37234,94,51230.20213
40118,15572.44444,27,49466.25926
40119,15695.04545,22,55929.31818
50006,20440.56,25,95073.72
50007,19523.63158,19,121762.8421
50009,22631.2,20,158713.1
50016,17243.23077,13,87500.15385
50017,20935.78571,14,88017.64286
50022,20784.1875,16,108863.8125
50025,26401.07143,42,72186.14286
50026,17681.07143,28,92844.03571
50036,19519.78571,14,72277.5
50038,37216.25,12,93061.5
50039,18330.93333,30,93729.83333
50042,19813.05882,17,101923.8824
50043,34084.90909,22,197995.9545
50047,33753.75,36,126321.3056
50056,21920.04545,22,78926.36364
50057,20998.52381,21,87559.42857
50058,24797.96774,31,97697.06452
50060,24192.57895,19,75722.73684
50069,17731.06667,60,77988.51667
50077,23445,34,118998.7353
50082,20558.36842,19,105722.8421
50084,20927.64,25,103270.88
50093,18633.03571,56,76102.21429
50099,17221.64286,14,61498.21429
50100,20149.11765,34,111987.0294
50101,25440.16667,12,136194.9167
50107,19950.09524,21,111297.8095
50108,22711.84375,32,110074.4063
50112,22173.0625,16,84256
50115,19801,19,94779.47368
50116,20717.46667,15,130816.2
50121,23356.65217,23,100848.4783
50125,39000.25,12,307161.9167
50126,23617.53846,13,77063.84615
50128,20656.72727,11,105057.2727
50129,21359,14,89947.57143
50133,35020.75862,29,152497.9655
50136,24111.38462,13,166066.8462
50145,26470.54902,51,114290.8824
50150,19012.31579,19,90900.47368
50153,27474.34615,26,171644.3462
50168,15840.26087,23,82277.6087
50169,18185.84615,13,124982.7692
50174,22981.375,32,151979.3125
50179,18885.75,16,99832.5
50180,21149.03704,27,152230.9259
50195,26570.19231,26,193518.4615
50197,22484.80952,21,175120.4286
50222,20642.10526,19,130247.6316
50224,16882.20635,63,90460.50794
50225,19745.27778,18,165249.8333
50226,18699.61111,18,98432.27778
50231,23395.61538,13,111593.5385
50232,17196.83333,12,104737.9167
50235,20867.82759,29,157019.8621
50236,19311.41176,17,95274.82353
50238,20585,19,103536.8421
50239,24152.92308,13,102605
50242,27610.5625,32,154034.7188
50243,20240.70588,17,162837.2353
50254,23535.375,16,186621.625
50262,35480.7,40,97987.275
