hosID,avPayments,dischargeNum,avCharges
10001,10260.21429,84,38820.39286
10005,10562.23077,13,22946.38462
10006,10439.46875,32,45393.21875
10010,9116.666667,21,25082.19048
10011,10174.69231,13,24204.84615
10016,10256.90476,21,64537.85714
10019,10071.23077,13,23733.69231
10023,12314.04167,48,38000.6875
10024,10746.80556,36,43183.86111
10025,10442.54545,11,19270.90909
10029,10584.79412,34,15519.5
10033,14728.40336,119,60849.27731
10035,10313.79167,24,36588.70833
10039,11501.20787,178,52699.69101
10040,9908.5,18,100144.9444
10045,10979.18182,11,30234.54545
10046,9374.8125,16,60726.125
10055,13016.23077,26,68888
10056,10162.7619,42,31531.02381
10059,10921.91667,12,21815.08333
10078,10349.56667,30,34055.56667
10085,9477.32,25,13147.12
10087,14533,13,15505.53846
10090,15405.66667,36,36942.13889
10092,11234.05983,117,42953.96581
10100,8943.230769,13,22469.92308
10103,10773.60976,41,52779.65854
10104,11157.16667,36,77819.91667
10113,10332.9,60,36794.05
10114,10205.64286,14,35844.07143
10118,12135.26471,34,42143.88235
10131,9846.944444,18,52745.11111
10139,9415.44,25,120088.88
10144,8814.48,25,18755
10149,11135.58333,12,46900
20001,17773.02941,34,56571.44118
20012,25443,11,28336.18182
30002,14087.13235,68,39281.20588
30006,12014.27273,33,37287.87879
30007,16236.16667,12,52007.16667
30010,13459.62963,27,60768.37037
30011,11117.75472,53,39619.58491
30012,13217.42857,14,39680.85714
30013,12754.35,40,41207.025
30014,11928.31034,58,39404.06897
30023,20742.17647,17,67063.29412
30024,15845.98,100,43432.43
30030,14025.71429,21,50672.95238
30036,12109.78788,33,56245.78788
30038,12025.60938,64,46129.5
30061,10442.28302,53,51202.03774
30064,18884.06061,33,51664.36364
30065,12209.09524,21,43082.80952
30085,10321.42857,28,44873.07143
30088,10726.51724,58,41964
30089,11998.41379,29,38251.55172
30092,11680.25,12,51027.41667
30093,10730.03846,26,45719.46154
30101,12496.71429,21,112786.619
30103,12270.55882,34,32689.17647
30115,12182.58333,12,42125.83333
30119,11956.08333,12,76190.58333
30121,19548,13,70469.92308
40004,10592.85714,21,33560.47619
40007,10792.67742,62,34795.80645
40010,9608.636364,22,25499.45455
40014,9843.310345,29,21488.82759
40016,13855.44262,61,22590.96721
40017,9856.642857,14,19677
40020,11035.88136,59,14945.84746
40022,10754.5,20,43449.95
40026,10565.98276,58,38436.46552
40029,9784,17,24817.17647
40036,9736.282051,39,31161.41026
40055,10244.98182,55,25902
40062,9225.769231,13,28324.15385
40071,11719.9375,32,45716.625
40078,11258.42857,14,66613.57143
40114,10254.16364,110,34538.95455
40118,17535.25,12,78076.41667
40119,11035.19048,21,28174.09524
50006,14691.41176,17,44906.29412
50007,13904.13514,37,60080.21622
50008,17271.775,40,108910.85
50009,15201.18519,27,70238.81481
50017,15404.11905,42,90331.47619
50018,19962.75,12,29523.33333
50022,17255.23404,47,109119.7234
50024,15389.83333,18,40483.44444
50025,19746.57143,28,55882.25
50026,13512.97222,72,72800.91667
50030,14664.63158,19,40582.63158
50036,14595.32258,31,85285.19355
50038,26104.41667,24,73574.125
50039,12060.96923,65,54174.67692
50043,19367.08108,37,118717.1622
50045,15300.6,20,54395.2
50047,23790.75758,33,103993.0909
50056,15651.6,15,41855.06667
50057,14326.86275,51,55684.45098
50058,17605.07407,27,78636.18519
50060,18392.02804,107,64487.5514
50063,20752.08333,36,102309.8889
50069,12869.4,30,55964.16667
50077,16569.29268,82,75920.06098
50078,12734.78571,28,87070.78571
50079,17639.89474,19,99690.52632
50082,14912.86207,58,90430.44828
50084,16180.07018,57,100661.1579
50093,13770.70238,84,44645.94048
50099,12574.27273,22,54804.45455
50100,14663.4,20,81066.55
50101,18423.76923,13,72300
50102,15555,11,68927.27273
50103,21903.73913,46,149950.2609
50104,21114.31034,29,74561.41379
50107,14225.20833,24,70885
50108,22258.52174,46,129674.7609
50112,14894.375,16,88453.6875
50115,15002.875,32,69253.15625
50116,15640.81579,38,124007.2632
50121,14240.82609,23,52278.95652
50125,21440.43478,46,161240.4565
50126,20675.85714,21,97018.66667
50128,12918.2439,41,47114.26829
